1,1,森永乳業,8,50,ディリー食品,2,1,スポット商品,1194,5,573,MSK100%ｱｯﾌﾟﾙ200ml,MSK100%ｱｯﾌﾟﾙ200ml,SKｱｯﾌﾟﾙ,1,72,47,2014/3/31 8:50,2014/3/31 8:50
98,90,クスリのアオキ,13,100,バラエティー,2,1,スポット商品,6717,0,1040,ﾆﾄﾑｽﾞｺﾛｺﾛﾊｲｸﾞﾚｰﾄﾞSC-S,ﾆﾄﾑｽﾞｺﾛｺﾛﾊｲｸﾞﾚｰﾄﾞSC-S,ｺﾛｺﾛ,1,906,760,2014/3/31 8:50,2014/3/31 8:50
111,105,全日食(和日配）,8,50,ディリー食品,2,1,スポット商品,4234,5,512,ｱｻﾀﾞ充填絹ごし豆腐300g,ｱｻﾀﾞｼﾞｭｳﾃﾝﾄｳﾌ300g,充填豆腐,1,34,28,2014/3/31 8:50,2014/3/31 8:50
39,33,江口青果株式会社,14,10,青果物,2,1,スポット商品,327,25,112,ねぎ M4 1束,ｵｵｲﾀｹﾝｻﾝﾈｷﾞM4 1ﾎﾝ,ﾈｷﾞM4,1,172,150,2014/3/31 8:50,2014/3/31 8:50
38,32,中橋商事㈱,9,70,ドライ食品,2,1,スポット商品,2587,9,721,石川県産ｺｼﾋｶﾘ棚田米5kg,ｲｼｶﾜｹﾝｻﾝｺｼﾋｶﾘﾀﾅﾀﾞﾏｲ5ｷﾛ,棚田米,1,2036,1540,2014/3/31 8:50,2014/3/31 8:50
74,66,明治(アイス),15,60,冷凍食品,24,0,スポット商品(冷凍),6716,0,1672,ｴｯｾﾙﾐﾆ超ﾊﾞﾆﾗ+1箱(ﾏﾙﾁ),ｴｯｾﾙﾊﾞﾆﾗ+1ﾊｺ,ｴｯｾﾙ2箱,1,515,419.52,2014/3/31 8:50,2014/3/31 8:50
56,48,竹本商店,2,30,鮮魚・塩干魚,2,1,スポット商品,4263,4,311,たら鍋ｾｯﾄ　小,ﾀﾗﾅﾍﾞｾｯﾄ,たら鍋,1,543,450,2014/3/31 8:50,2014/3/31 8:50
119,102,全日食(精肉･加工肉),5,20,精肉・加工肉,2,1,スポット商品,6715,0,279,日ﾊﾑ ﾚｽﾄﾗﾝ仕様ｶﾚｰ中辛4袋,ﾆﾁﾊﾑﾚｽﾄﾗﾝｼﾖｳｶﾚｰﾁｭｳｶﾗ*4,ｶﾚｰ4袋,1,306,268,2014/3/31 8:50,2014/3/31 8:50
39,33,江口青果株式会社,14,10,青果物,2,1,スポット商品,359,24,113,青森県長いも 1本,ｱｵﾓﾘｹﾝｻﾝﾅｶﾞｲﾓ,長いも,1,306,260,2014/3/31 8:50,2014/3/31 8:50
140,133,全日食(味の直行便),11,80,菓子・パン,2,1,スポット商品,6714,0,9999,神戸人気ﾊﾟﾃｨｼｴ焼菓子ｾｯﾄ,ｺｳﾍﾞﾆﾝｷﾊﾟﾃｨｼｴﾔｷｶﾞｼｾｯﾄ,神戸焼菓子,1,3780,2800,2014/3/31 8:50,2014/3/31 8:50
140,133,全日食(味の直行便),11,80,菓子・パン,2,1,スポット商品,6713,0,9999,昔ながらの神戸ｸｰﾍﾝ,ﾑｶｼﾅｶﾞﾗﾉｺｳﾍﾞｸｰﾍﾝ,ｸｰﾍﾝ,1,3240,2400,2014/3/31 8:50,2014/3/31 8:50
140,133,全日食(味の直行便),2,30,鮮魚・塩干魚,2,1,スポット商品,6712,0,9999,数の子松前600g×2樽,ｶｽﾞﾉｺﾏﾂﾏｴﾂﾞｹ600g*2ﾀﾙ,松前漬,1,4860,3870,2014/3/31 8:50,2014/3/31 8:50
