3,3,グリコ乳業（株）,8,50,ディリー食品,2,1,スポット商品,2018,3,603,Gｽﾎﾟﾛﾝｳｫｰﾀｰ1000ml,Gｽﾎﾟﾛﾝｳｫｰﾀｰ1000ml,ｽﾎﾟﾛﾝ1L,2,88,56,2014/4/12 18:15,2014/4/12 18:15
45,38,ﾓﾝﾃｰﾙ,8,50,ディリー食品,2,1,スポット商品,6938,1,577,5Ｐとろ生ｶｽﾃﾗ1ﾊﾟｯｸ,ﾄﾛﾅﾏｶｽﾃﾗ,生ｶｽﾃﾗ,2,368,226,2014/4/12 18:11,2014/4/12 18:11
111,105,全日食(和日配）,8,50,ディリー食品,2,1,スポット商品,4238,4,512,ｱｻﾀﾞ焼豆腐280g,ｱｻﾀﾞﾔｷﾄｳﾌ280g,焼豆腐,2,65,48,2014/4/12 18:09,2014/4/12 18:09
111,105,全日食(和日配）,8,50,ディリー食品,2,1,スポット商品,4511,4,515,若宮飛騨日本らっきょう60,ﾗｯｷｮｳ,らっきょう,2,168,125,2014/4/12 18:08,2014/4/12 18:08
111,105,全日食(和日配）,8,50,ディリー食品,2,1,スポット商品,7182,0,515,やまう)お茶漬ﾊﾟﾘﾊﾟﾘ90g,ｵﾁｬﾂﾞｹﾊﾟﾘﾊﾟﾘ90g,お茶漬ﾊﾟﾘﾊ,2,185,131,2014/4/12 18:07,2014/4/12 18:07
111,105,全日食(和日配）,8,50,ディリー食品,2,1,スポット商品,7181,0,515,やまう)お茶漬ｻﾗｻﾗ100g,ﾔﾏｳｵﾁｬﾂﾞｹｻﾗｻﾗ100g,お茶漬ｻﾗｻﾗ,2,185,137,2014/4/12 18:05,2014/4/12 18:05
111,105,全日食(和日配）,8,50,ディリー食品,2,1,スポット商品,4265,6,516,堀川野菜ｼｬｷｼｬｷ4枚,ﾔｻｲｼｬｷｼｬｷ,ｼｬｷｼｬｷ,2,180,135,2014/4/12 18:02,2014/4/12 18:02
111,105,全日食(和日配）,8,50,ディリー食品,2,1,スポット商品,5310,4,516,ｽｷﾞﾖ紅しょうが揚げ8個,ｽｷﾞﾖﾍﾞﾆｼｮｳｶﾞｱｹﾞ8ｺ,紅しょうが,2,185,138,2014/4/12 18:01,2014/4/12 18:01
111,105,全日食(和日配）,8,50,ディリー食品,2,1,スポット商品,6184,6,518,浪漫亭 菜菜ちゃん生餃子,ﾅﾅﾁｬﾝﾅﾏｷﾞｮｳｻﾞ,生餃子,2,108,78,2014/4/12 17:59,2014/4/12 17:59
111,105,全日食(和日配）,8,50,ディリー食品,2,1,スポット商品,4237,5,511,長七熟成延打うどん200g,ﾁｮｳｼﾞﾁｳﾄﾞﾝ,うどん,2,40,30,2014/4/12 17:59,2014/4/12 17:59
111,105,全日食(和日配）,8,50,ディリー食品,2,1,スポット商品,3552,7,516,萓場ﾓﾁﾓﾁふっくら絹厚揚3ｺ,ﾓﾁﾓﾁﾌｯｸﾗｷﾇｱｹﾞ3ｺ,絹揚げ,2,115,83,2014/4/12 17:57,2014/4/12 17:57
111,105,全日食(和日配）,8,50,ディリー食品,2,1,スポット商品,7076,1,512,萱場食品 四ﾂ葉豆腐80g*4,ﾖﾂﾊﾞﾄｳﾌ,四葉豆腐,2,95,67,2014/4/12 17:56,2014/4/12 17:56
111,105,全日食(和日配）,6,40,デリカ,2,1,スポット商品,3553,5,471,三和食品昆布巻35g*4,ｺﾝﾌﾞﾏｷ,昆布巻,2,260,185,2014/4/12 17:54,2014/4/12 17:54
122,104,全日食(デリカ),6,40,デリカ,2,1,スポット商品,7033,2,471,J-FOOD五目あんかけ200g,ｺﾞﾓｸｱﾝｶｹ,五目ｱﾝｶｹ,2,180,128,2014/4/12 17:53,2014/4/12 17:53
35,29,志のぶ商事㈱北陸支店,6,40,デリカ,2,1,スポット商品,4677,3,415,しゃりー)うどん寿司ｾｯﾄ,ｳﾄﾞﾝｽｼｾｯﾄ,ｳﾄﾞﾝｽｼ,2,400,292,2014/4/12 17:47,2014/4/12 17:47
39,33,江口青果株式会社,14,10,青果物,2,1,スポット商品,1444,35,114,ぶなしめじ200g,ﾌﾞﾅｼﾒｼﾞ200g,ぶなしめじ,2,108,80,2014/4/12 17:36,2014/4/12 17:36
39,33,江口青果株式会社,14,10,青果物,2,1,スポット商品,330,32,114,雪国ｴﾘﾝｷﾞ100ｇ,ﾕｷｸﾞﾆｴﾘﾝｷﾞ100g,雪国ｴﾘﾝｷﾞ,2,98,70,2014/4/12 17:35,2014/4/12 17:35
39,33,江口青果株式会社,14,10,青果物,2,1,スポット商品,1337,22,114,なめこ100g,ﾅﾒｺ,なめこ100g,2,88,65,2014/4/12 17:34,2014/4/12 17:34
39,33,江口青果株式会社,14,10,青果物,2,1,スポット商品,1109,16,112,三つ葉1袋,ﾐﾂﾊﾞ,三つ葉,2,98,70,2014/4/12 17:33,2014/4/12 17:33
39,33,江口青果株式会社,14,10,青果物,2,1,スポット商品,359,28,113,青森県長いも 1本,ｱｵﾓﾘｹﾝｻﾝﾅｶﾞｲﾓ,長いも,2,378,280,2014/4/12 17:32,2014/4/12 17:32
39,33,江口青果株式会社,14,10,青果物,2,1,スポット商品,350,30,113,にんじんL3本,ｷﾞﾌｹﾝｻﾝﾆﾝｼﾞﾝ3ﾎﾝﾊﾟｯｸ,ﾆﾝｼﾞﾝ3本,2,168,120,2014/4/12 17:31,2014/4/12 17:31
39,33,江口青果株式会社,14,10,青果物,2,1,スポット商品,4723,21,113,大根L1/2ｶｯﾄ,ﾀﾞｲｺﾝ1/2ｶｯﾄ,大根1/2,2,98,70,2014/4/12 17:30,2014/4/12 17:30
39,33,江口青果株式会社,14,10,青果物,2,1,スポット商品,2741,26,111,長なす秀2L2本,ｸﾞﾝﾏﾎｶﾅｶﾞﾅｽ,長なす2本,2,178,130,2014/4/12 17:22,2014/4/12 17:22
39,33,江口青果株式会社,14,10,青果物,2,1,スポット商品,327,32,112,ねぎ M4 1束,ｵｵｲﾀｹﾝｻﾝﾈｷﾞM4 1ﾎﾝ,ﾈｷﾞM4,2,198,150,2014/4/12 17:21,2014/4/12 17:21
39,33,江口青果株式会社,14,10,青果物,2,1,スポット商品,351,30,111,きゅうり3本ﾊﾟｯｸ,ﾌｸｼﾏｹﾝｻﾝｷｭｳﾘ3ﾎﾝﾊﾟｯｸ,ｷｭｳﾘ3本,2,168,120,2014/4/12 16:40,2014/4/12 16:40
39,33,江口青果株式会社,14,10,青果物,2,1,スポット商品,352,34,111,ﾋﾟｰﾏﾝ1袋,ｺｳﾁｹﾝｻﾝﾋﾟｰﾏﾝ1ﾊﾟｯｸ,ﾋﾟｰﾏﾝ1P,2,108,80,2014/4/12 16:37,2014/4/12 16:37
27,21,㈱グリーンネット,14,10,青果物,2,1,スポット商品,6780,4,112,ちんげん菜 一把,ﾁﾝｹﾞﾝｻｲ,ちんげん菜,2,68,50,2014/4/12 16:34,2014/4/12 16:34
39,33,江口青果株式会社,14,10,青果物,2,1,スポット商品,325,38,112,小松菜1束,ｺﾏﾂﾅ1ﾀﾊﾞ,小松菜1束,2,108,80,2014/4/12 16:31,2014/4/12 16:31
39,33,江口青果株式会社,14,10,青果物,2,1,スポット商品,2247,6,113,新玉ねぎL3ｺ,ｼﾝﾀﾏﾈｷﾞL3ｺ,玉ねぎL3,2,188,140,2014/4/12 16:30,2014/4/12 16:30
39,33,江口青果株式会社,14,10,青果物,2,1,スポット商品,4817,2,119,水ふき1束,ﾐｽﾞﾌｷ,水ふき1束,2,198,150,2014/4/12 16:26,2014/4/12 16:26
39,33,江口青果株式会社,14,10,青果物,2,1,スポット商品,1377,7,121,青森他ﾌｼﾞりんご中玉1ｹ,ｱｵﾓﾘﾌｼﾞﾘﾝｺﾞﾁｭｳﾀﾞﾏ1ｹ,ﾌｼﾞ中玉,2,135,100,2014/4/12 16:22,2014/4/12 16:22
39,33,江口青果株式会社,14,10,青果物,2,1,スポット商品,1376,7,121,ｻﾝﾌﾙｰﾂ中玉1ヶ,ｻﾝﾌﾙｰﾂﾁｭｳﾀﾞﾏ1ｹ,ｻﾝﾌﾙｰﾂ,2,120,90,2014/4/12 16:18,2014/4/12 16:18
39,33,江口青果株式会社,14,10,青果物,2,1,スポット商品,950,27,122,ﾌｨﾘﾋﾟﾝ産ﾊﾞﾅﾅ3本,ﾊﾞﾅﾅ3ﾎﾝ,ﾊﾞﾅﾅ3本,2,175,130,2014/4/12 16:18,2014/4/12 16:18
87,79,騎寄精肉店,5,20,精肉・加工肉,2,1,スポット商品,3008,8,231,国産若鶏かわ150g,ｺｸｻﾝﾜｶﾄﾘｶﾜ150g,若鶏から,2,105,80,2014/4/12 16:14,2014/4/12 16:14
87,79,騎寄精肉店,5,20,精肉・加工肉,2,1,スポット商品,2105,14,221,国産豚小間肉200g,ｺｸｻﾝﾌﾞﾀｺﾏﾆｸ200g,豚小間200,2,260,198.1,2014/4/12 16:13,2014/4/12 16:13
