295,,しゃりー,包装おむすび　鮭　,１個,68,96,28,29.16666667,当日,─,小麦,─,,,,295,7,21,123,70,6,3
296,,しゃりー,包装おむすび　昆布　,１個,68,96,28,29.16666667,当日,─,小麦,─,,,,296,130,21,125,70,6,3
297,,しゃりー,包装おむすび　おかか,１個,68,96,28,29.16666667,当日,─,─,─,,,,297,255,21,124,70,6,3
298,,しゃりー,包装おむすび　たらこ,１個,68,96,28,29.16666667,当日,─,─,─,,,,298,379,21,125,70,6,3
299,,しゃりー,包装おむすび　梅,１個,68,96,28,29.16666667,当日,─,─,─,,,,299,7,90,123,70,6,3
300,,しゃりー,包装おむすび　ツナマヨ,１個,68,96,28,29.16666667,当日,─,卵,─,,,,300,130,90,125,70,6,3
301,,しゃりー,包装おむすび　明太子,１個,68,96,28,29.16666667,当日,─,小麦,─,,,,301,255,90,124,70,6,3
302,,しゃりー,包装おむすび　焼肉,１個,68,96,28,29.16666667,当日,─,小麦,─,,,,302,379,90,125,70,6,3
303,,竹勘,プチットごまサーモン,１個,92,130,38,29.23076923,当日,─,小麦,─,,,,303,7,159,123,70,6,3
304,,竹勘,プチット蟹かま寿し,１個,97,138,41,29.71014493,当日,─,小麦・かに,─,,,,304,130,159,125,70,6,3
305,,竹勘,プチットほぐし焼さば,１個,97,138,41,29.71014493,当日,─,小麦,─,,,,305,255,159,124,70,6,3
306,,竹勘,新プチットます寿し,1個,105,148,43,29.05405405,当日,─,─,─,,,,306,379,159,125,70,6,3
307,,竹勘,ます寿し　半月,１個,334,478,144,30.12552301,当日,─,─,─,,,,307,7,229,123,70,6,3
308,,竹勘,ぶり寿し　半月,１個,334,478,144,30.12552301,当日,─,─,─,,,,308,130,229,125,70,6,3
309,,小浜若廣,焼き鯖すし８貫,1ﾊﾟｯｸ,680,1000,320,32,当日,─,─,─,,,,309,255,229,124,70,6,3
310,,志のぶ,ツナのサンド,1ﾊﾟｯｸ,78,115,37,32.17391304,当日,─,小麦・卵・乳,─,,,,310,379,229,125,70,6,3
311,,志のぶ,コロッケのサンド,1ﾊﾟｯｸ,78,115,37,32.17391304,当日,─,小麦・卵・乳,321/1ﾊﾟｯｸ,,,,311,7,299,123,70,6,3
312,,志のぶ,玉子のサンド,1ﾊﾟｯｸ,78,115,37,32.17391304,当日,─,小麦・卵・乳,284/1ﾊﾟｯｸ,,,,312,130,299,125,70,6,3
313,,志のぶ,ポテサラのサンド,1ﾊﾟｯｸ,78,115,37,32.17391304,当日,─,小麦・卵・乳,236/1ﾊﾟｯｸ,,,,313,255,299,124,70,6,3
314,,志のぶ,ハム卵のサンド,1ﾊﾟｯｸ,78,115,37,32.17391304,当日,─,小麦・卵・乳,293/1ﾊﾟｯｸ,,,,314,379,299,125,70,6,3
315,,カネハツ食品,ｻﾗﾀﾞがあったら!ｼｬｷｼｬｷごぼうｻﾗﾀﾞ ﾐﾆ,85g,92,138,46,33.33333333,45日,─,小麦・卵,164/100g,,,,315,7,368,123,70,6,3
316,,カネハツ食品,ｻﾗﾀﾞがあったら!ほくほくﾎﾟﾃﾄｻﾗﾀﾞ ﾐﾆ,90g,92,138,46,33.33333333,45日,─,小麦・卵,168/100g,,,,316,130,368,125,70,6,3
317,,カネハツ食品,ｻﾗﾀﾞがあったら!マヨわかめｻﾗﾀﾞﾐﾆ,80g,92,138,46,33.33333333,45日,─,小麦・卵,254/100g,,,,317,255,368,124,70,6,3
318,,カネハツ食品,ｻﾗﾀﾞがあったら!ハムマカロニサラダﾐﾆ,110g,92,138,46,33.33333333,45日,─,小麦・卵・乳,177/100g,,,,318,379,368,125,70,6,3
319,,カネハツ食品,ｻﾗﾀﾞがあったら!黒ごま根菜ｻﾗﾀﾞ ﾐﾆ,75g,92,138,46,33.33333333,45日,─,小麦・卵,172/100g,,,,319,7,437,123,70,6,3
320,,カネハツ食品,ｻﾗﾀﾞがあったら!かぼちゃｻﾗﾀﾞ ﾐﾆ,75g,92,138,46,33.33333333,45日,─,卵・乳,151/100g,,,,320,130,437,125,70,6,3
321,,デルシー,高野豆腐の煮物,80g,94,138,44,31.88405797,90日,─,小麦,83/1ﾊﾟｯｸ,,,,321,255,437,124,70,6,3
322,,デルシー,切り昆布の煮物,80g,94,138,44,31.88405797,120日,─,小麦,70/1ﾊﾟｯｸ,,,,322,379,437,125,70,6,3
323,,J-FOOD,もつ煮,135g,132,198,66,33.33333333,60日,─,小麦・乳,─,,,,323,7,507,123,70,6,3
324,,デルシー,筑前煮,175g,146,208,62,29.80769231,60日,─,小麦・乳,148/1ﾊﾟｯｸ,,,,324,130,507,125,70,6,3
325,,デルシー,肉じゃが,180g,132,198,66,33.33333333,60日,─,小麦・乳,260/1ﾊﾟｯｸ,,,,325,255,507,124,70,6,3
326,,デルシー,鶏大根,200g,168,248,80,32.25806452,60日,─,小麦,222/1ﾊﾟｯｸ,,,,326,379,507,125,70,6,3
327,,デルシー,酢豚,130g,132,198,66,33.33333333,50日,─,小麦,217/1ﾊﾟｯｸ,,,,327,7,576,123,70,6,3
328,,デルシー,豚角煮,150g,228,332,104,31.3253012,45日,─,小麦・卵・乳,373/1ﾊﾟｯｸ,,,,328,130,576,125,70,6,3
329,,三和食品,昆布巻,35gX4,185,265,80,30.18867925,5日,─,小麦,─,,,,329,255,576,124,70,6,3
330,,デルシー,北海道産焼き鮭　1切れ,1パック,132,198,66,33.33333333,19日,─,小麦,76/1袋,,,,330,379,576,125,70,6,3
331,,デルシー,さばの味噌煮　1切れ,1パック,132,198,66,33.33333333,19日,─,小麦,─,,,,331,7,645,123,70,6,3
332,,デルシー,子持ちかれいの煮付,1パック,195,285,90,31.57894737,20日,─,小麦,103/1袋,,,,332,130,645,125,70,6,3
333,,デルシー,FCあじの開き,1パック,210,298,88,29.53020134,21日,─,─,173/1ﾊﾟｯｸ,,,,333,255,645,124,70,6,3
334,,デルシー,ほっけの干物,1パック,190,278,88,31.65467626,21日,─,─,136/1ﾊﾟｯｸ,,,,334,379,645,125,70,6,4
341,,奈良コープ産業,冷凍　ひとくちいなり　10個,175g,150,280,130,46.42857143,90日,─,小麦,415/1食,,,,341,519,21,124,70,6,4
342,,奈良コープ産業,天ぷら盛り合わせ,60g,189,298,109,36.57718121,90日,─,小麦・卵・えび,─,,,,342,643,21,123,70,6,4
343,,奈良コープ産業,冷凍　天ぷら丼,280g,260,420,160,38.0952381,90日,─,小麦・卵・えび,─,,,,343,766,21,125,70,6,4
344,,奈良コープ産業,冷凍　ロースとんかつ,120g,204,298,94,31.54362416,90日,─,小麦・卵,─,,,,344,891,21,125,70,6,4
345,,奈良コープ産業,冷凍　手巻き中巻きセット,180ｇ,270,388,118,30.41237113,90日,─,小麦・卵・えび,─,,,,345,519,90,124,70,6,4
346,,奈良コープ産業,冷凍　鰻まぶし丼,220g,380,548,168,30.65693431,90日,─,小麦,─,,, ,346,643,90,123,70,6,4
347,,ｲｰﾄｱﾝﾄﾞ,大阪王将　羽根つき餃子 12個,314g,190,285,95,33.33333333,1年,─,乳・小麦,185/100g,,,,347,766,90,125,70,7,4
348,,味の素,ギョーザ12個,300g,199,285,86,30.1754386,1年,─,小麦・卵・乳,44/1個,,,,348,891,90,125,70,7,4
349,,味の素,プリプリのエビシューマイ12個,156g,205,285,80,28.07017544,1年,─,卵・小麦・えび,22/1個,,,,349,519,159,124,70,7,4
350,,ニチレイ,甘エビシューマイ12個,168g,170,256,86,33.59375,1年,─,卵・小麦・えび,23/1個,,,,350,643,159,123,70,7,4
351,,ニッスイ,大きな大きな焼きおにぎり6個,480ｇ,260,380,120,31.57894737,1年,─,小麦,136/1個,,,,351,766,159,125,70,7,4
352,,ニチレイ,からあげチキン６個,126g,190,285,95,33.33333333,1年,─,小麦・卵・乳,42/1個,,,,352,891,159,125,70,7,4
353,,ニチレイ,衣がサクサク牛肉コロッケ６個,156ｇ,180,256,76,29.6875,1年,─,小麦・卵,83/1個,,,,353,519,229,124,70,7,4
