010,青果物,0033,江口青果株式会社,02290,00,ﾁﾊﾞﾎｶﾒｰｸｲﾝM700g,千葉他ﾒｰｸｲﾝM700ｇ,ﾒｰｸｲﾝ,113,204,130,する,する,する,する,001,スポット商品
010,青果物,0033,江口青果株式会社,01325,06,ﾅｶﾞｻｷｼﾝﾊﾞﾚｲｼｮL700g,長崎他ﾊﾞﾚｲｼｮL700ｇ,ﾊﾞﾚｲｼｮ700,113,172,100,する,する,する,する,001,スポット商品
010,青果物,0033,江口青果株式会社,02291,00,ﾋｮｳｺﾞﾎｶﾀﾏﾈｷﾞL3ｺ,兵庫他玉ねぎＬ3ｺ,玉ねぎＬ3,113,183,150,する,する,する,する,001,スポット商品
010,青果物,0033,江口青果株式会社,02197,01,ｸﾞﾝﾏﾎｶｺﾞﾎﾞｳ2ﾎﾝ,群馬他ｺﾞﾎﾞｳ2本,ｺﾞﾎﾞｳ2本,113,235,160,する,する,する,する,001,スポット商品
090,酒類,0030,日本酒販㈱金沢支店,02292,00,ｼﾞｮｳｷｹﾞﾝﾔﾏﾊｲｷﾞﾝｼﾞｮｳ1.8ﾘｯ,常きげん山廃吟醸1.8㍑,山廃吟醸,901,3888,2820,する,する,する,する,001,スポット商品
090,酒類,0030,日本酒販㈱金沢支店,02293,00,ｷﾞﾝｼﾞｮｳｵｳｺｸ1.8ﾘｯﾄﾙ,常)純米大吟醸吟醸王国1.8,吟醸王国,901,10800,7900,する,する,する,する,001,スポット商品
090,酒類,0030,日本酒販㈱金沢支店,02294,00,ｼﾞｮｳｷｹﾞﾝﾀﾞｲｷﾞﾝｼﾞｮｳ1.8ﾘｯﾄ,常きげん大吟醸1.8㍑,大吟醸,901,6480,4740,する,する,する,する,001,スポット商品
100,バラエティー,0047,×ヤマキシ,02295,00,ｻﾗﾝﾗｯﾌﾟﾐﾆ22ｾﾝﾁ*15ﾒｰﾄﾙ,旭化ｻﾗﾝﾗｯﾌﾟﾐﾆ22㌢*15㍍,ｻﾗﾝﾗｯﾌﾟ,1003,126,92.38,する,する,する,する,001,スポット商品
050,ディリー食品,0003,グリコ乳業（株）,02296,00,ｸﾞﾘｺﾊﾁﾐﾂﾐﾙｸ180ml,Ｇはちみつﾐﾙｸ180ml,はちみつ,603,85,62,する,する,する,する,001,スポット商品
001,その他,0007,オフィス・ミント,99629,00,ﾔﾜﾗｶﾊﾂｶﾞｹﾞﾝﾏｲｺﾞﾊﾝ,OMやわらか発芽玄米ｺﾞﾊﾝ,発芽玄米,9999,2448,1586,する,しない,する,する,001,スポット商品
001,その他,0011,ジョイエム,99628,00,JMﾐﾆﾏｯｻｰｼﾞｬｰﾊﾟｰﾙﾋﾟﾝｸ,JMﾐﾆﾏｯｻｰｼﾞｬｰﾊﾟｰﾙﾋﾟﾝｸ,ﾏｯｻｰｼﾞｬ,9999,2962,2057,する,しない,する,する,001,スポット商品
001,その他,0011,ジョイエム,99627,00,JMｴｺｱｲｽﾊﾟｯﾄﾞM・L2ﾏｲ,JMｴｺｱｲｽﾊﾟｯﾄﾞM・L2枚,ｴｺｱｲｽ,9999,1811,1258,する,しない,する,する,001,スポット商品
001,その他,0007,オフィス・ミント,99626,00,ｱｰﾓﾝﾄﾞｺｻﾞｶﾅﾐｯｸｽ,OMｱｰﾓﾝﾄﾞ小魚柿種ﾐｯｸｽ,小魚,9999,1296,840,する,しない,する,する,001,スポット商品
001,その他,0011,ジョイエム,99625,00,ｶﾋﾞﾉﾁﾊﾚ,JM ｶﾋﾞのち晴れ,ｶﾋﾞのち晴,9999,1008,701,する,しない,する,する,001,スポット商品
001,その他,0011,ジョイエム,99624,00,JMｴﾘohｸｰﾙ2ｼｮｸｸﾞﾐ,JMｴﾘohｸｰﾙ2色組,ｴﾘohｸｰﾙ,9999,2016,1400,する,しない,する,する,001,スポット商品
001,その他,0011,ジョイエム,99623,00,JMｴｺでｸｰﾙﾒﾀﾘｯｸﾊｰﾌ,JMｴｺでｸｰﾙﾒﾀﾘｯｸﾊｰﾌ,ｴｺでｸｰﾙ,9999,7179,4986,する,しない,する,する,001,スポット商品
001,その他,0007,オフィス・ミント,99622,00,ﾕｽﾞｶﾝﾃﾝ2ﾎﾝ,OM柚子寒天2本,柚子寒天,9999,1080,700,する,しない,する,する,001,スポット商品
001,その他,0007,オフィス・ミント,99621,00,ﾊﾁﾐﾂﾚﾓﾝｾﾞﾘｰ,OMはちみつﾚﾓﾝｾﾞﾘｰ,はちみつﾚﾓ,9999,915,593,する,しない,する,する,001,スポット商品
001,その他,0007,オフィス・ミント,99620,00,ｸﾛｽ720ml,OM三宝黒酢720ml,黒酢720ml,9999,2314,1500,する,しない,する,する,001,スポット商品
001,その他,0007,オフィス・ミント,99619,00,ｶﾞﾝｿｾﾝﾀﾞｲﾋﾔｼﾁｭｳｶ4ｼｮｸ,OM元祖仙台冷し中華4食,冷し中華,9999,1080,700,する,しない,する,する,001,スポット商品
