391,,石川製麺,もちもち食感　本造りうどん,200g,24,37,13,35.13513514,お届け日を含め3日,─,小麦,105/100g,,,,391,7,21,123,70,8,5
392,,石川製麺,和そば,150g,24,37,13,35.13513514,お届け日を含め3日,─,小麦・そば,132/100g,,,,392,130,21,125,70,8,5
393,,石川製麺,もちもち食感　旨味３玉うどん,180g*3,75,105,30,28.57142857,14日,─,小麦,105/100g,,,,393,255,21,124,70,8,5
394,,石川製麺,うどんそばつゆ　１人前,300g,41,65,24,36.92307692,29日,─,小麦,─,,,,394,379,21,125,70,8,5
395,,シマダヤ,３食焼そばソース付き,477g(めん150g*3),82,123,41,33.33333333,15日,─,小麦,288/1食,,,,395,7,90,123,70,8,5
396,,東洋水産,マルちゃん　３食焼そば(ｿｰｽ付),480g(めん150ｇ*3),119,170,51,30,15日,─,小麦,281/1食,,,,396,130,90,125,70,8,5
397,,東洋水産,あげ玉,50g,79,112,33,29.46428571,60日,─,小麦,329/1袋,,,,397,255,90,124,70,8,5
398,,東洋水産,えびてんぷら　３枚入,3枚,95,133,38,28.57142857,60日,─,小麦・卵・えび,130/1枚,,,,398,379,90,125,70,8,5
399,,東洋水産,マルちゃん　冷し生ラーメン,471g(めん110g*3),155,208,53,25.48076923,21日,─,小麦・卵・乳,373/1食,,,,399,7,159,123,70,8,5
400,,犬田製麺,得々冷し中華　２食入,めん110g*2,75,105,30,28.57142857,15日,─,小麦,─,,,,400,130,159,125,70,8,5
401,,犬田製麺,得々ざるそば　２食入,めん110g*2,75,105,30,28.57142857,10日,─,小麦・そば,─,,,,401,255,159,124,70,8,5
402,,犬田製麺,得々抹茶そば　２食入,めん110g*2,75,105,30,28.57142857,10日,─,小麦,─,,,,402,379,159,125,70,8,5
403,,東洋水産,マルちゃんの生ラーメン　醤油,432g(めん110g*3),139,198,59,29.7979798,21日,─,小麦・卵,381/1食,,,,403,7,229,123,70,8,5
404,,東洋水産,マルちゃんの生ラーメン　みそ,450g(めん110g*3),139,198,59,29.7979798,21日,─,小麦・卵,395/1食,,,,404,130,229,125,70,8,5
405,,ハチバン,満福らーめん醤油,140g,90,128,38,29.6875,30日,─,小麦・乳,─,,,,405,255,229,124,70,8,5
406,,ハチバン,満福らーめん塩,140g,90,128,38,29.6875,30日,─,小麦・乳,─,,,,406,379,229,125,70,8,5
407,,アサダ食品総業,充填絹ごし豆腐,300g,30,42,12,28.57142857,10日,─,─,約57/100g,,,,407,7,299,123,70,8,5
