681,,ハウス食品,バーモントカレー　甘口(12皿分),230g,188,258,70,27.13178295,18ヶ月,─,小麦・乳,100/1皿分,,,,681,7,21,123,70,14,11
682,,ハウス食品,ジャワカレー甘口(9皿分),185g,212,288,76,26.38888889,18ヶ月,─,小麦・乳,112/1皿分,,,,682,130,21,125,70,14,11
683,,ハウス食品,カリー屋カレー　甘口,200g,76,105,29,27.61904762,2年,─,小麦,177/1人前,,,,683,255,21,124,70,14,11
684,,大塚食品,ボンカレーゴールド甘口,180g,97,133,36,27.06766917,2年,─,小麦・乳,147/1人前,,,,684,379,21,125,70,14,11
685,,ハウス食品,バーモントカレー　中辛(12皿分),230g,188,258,70,27.13178295,18ヶ月,─,小麦・乳,100/1皿分,,,,685,7,90,123,70,14,11
686,,ハウス食品,ジャワカレー中辛(9皿分),185g,212,288,76,26.38888889,18ヶ月,─,小麦・乳,111/1皿分,,,,686,130,90,125,70,14,11
687,,ハウス食品,カリー屋カレー　中辛,200g,76,105,29,27.61904762,2年,─,小麦,176/1人前,,,,687,255,90,124,70,14,11
688,,大塚食品,ボンカレーゴールド中辛,180g,97,133,36,27.06766917,2年,─,小麦・乳,148/1人前,,,,688,379,90,125,70,14,11
689,,ハウス食品,バーモントカレー　辛口(12皿分),230g,188,258,70,27.13178295,18ヶ月,─,小麦・乳,101/1皿分,,,,689,7,159,123,70,14,11
690,,ハウス食品,ジャワカレー辛口(9皿分),185g,212,288,76,26.38888889,18ヶ月,─,小麦・乳,111/1皿分,,,,690,130,159,125,70,14,11
691,,ハウス食品,カリー屋カレー　辛口,200g,76,105,29,27.61904762,2年,─,小麦,172/1人前,,,,691,255,159,124,70,14,11
692,,大塚食品,ボンカレーゴールド辛口,180g,97,133,36,27.06766917,2年,─,小麦・乳,149/1人前,,,,692,379,159,125,70,14,11
693,,江崎グリコ,２段熟カレー　中辛(8皿分),144g,127,180,53,29.44444444,18ヶ月,─,小麦・乳,107/1皿分,,,,693,7,229,123,70,14,11
694,,ハウス食品,シチューミクス　クリーム(10皿分),190g,186,258,72,27.90697674,18ヶ月,─,小麦・乳,82/1皿分,,,,694,130,229,125,70,14,11
695,,永谷園,焼豚チャーハンの素　3袋入,9g*3袋,85,118,33,27.96610169,1年,─,小麦・乳,26/1袋,,,,695,255,229,124,70,14,11
696,,ヒガシマル醤油,しょう油焼めしの素　,3袋,80,118,38,32.20338983,18ヶ月,─,小麦・乳,─,,,,696,379,229,125,70,14,11
697,,丸美屋食品工業,松茸釜めしの素,140g,248,333,85,25.52552553,1年,─,小麦,50/1人前,,,,697,7,299,123,70,14,11
698,,丸美屋食品工業,とり釜めしの素,134g,148,218,70,32.11009174,1年,─,小麦,72/1人前,,,,698,130,299,125,70,14,11
699,,丸美屋食品工業,五目釜めしの素,147g,148,218,70,32.11009174,1年,─,小麦,71/1人前,,,,699,255,299,124,70,14,11
700,,丸美屋食品工業,麻婆豆腐の素　中辛,162g,144,200,56,28,1年,─,小麦,62/1人前,,,,700,379,299,125,70,14,11
701,,永谷園,麻婆春雨　中辛　３人前,143g,198,278,80,28.77697842,1年,─,小麦,408/1袋,,,,701,7,368,123,70,14,11
702,,永谷園,すし太郎黒酢入り,200.6g,196,278,82,29.49640288,1年,─,小麦,150/1袋,,,,702,130,368,125,70,14,11
703,,永谷園,生みそ汁　あさげ3食入,18.1g*3,87,123,36,29.26829268,6ヶ月,─,小麦,30/1食,,,,703,255,368,124,70,14,11
704,,永谷園,生みそ汁　ゆうげ3食入,18.1g*3,87,123,36,29.26829268,6ヶ月,─,小麦,29/1食,,,,704,379,368,125,70,14,11
705,,永谷園,1杯でしじみ70個分のちから　みそ汁3食,19.6g*3,89,123,34,27.64227642,180日,─,乳・小麦,32/1食,,,,705,7,437,123,70,14,11
706,,マルコメ,築地魚がし横丁　しじみ汁3食,45g*3,138,198,60,30.3030303,180日,─,─,29/1食,,,,706,130,437,125,70,14,11
