060,冷凍食品,0090,クスリのアオキ,06514,02,ﾁｬﾝﾎﾟﾝ,ﾆｯｽｲわが家麺自慢ﾁｬﾝﾎﾟﾝ,ちゃんぽん,1613,308,230,する,する,する,する,000,スポット商品(冷凍)
080,菓子・パン,0018,敷島製パン　株式会社,00636,09,ﾊﾟｽｺｻﾝﾄﾞﾛｰﾙﾀﾞﾌﾞﾙﾒﾛﾝ,Pｻﾝﾄﾞﾛｰﾙﾀﾞﾌﾞﾙﾒﾛﾝ,ｻﾝﾄﾞRﾒﾛﾝ,843,89,61.74,する,する,する,する,001,スポット商品
080,菓子・パン,0018,敷島製パン　株式会社,00637,09,ﾊﾟｽｺｻﾝﾄﾞﾛｰﾙﾀﾞﾌﾞﾙﾊﾞﾅﾅ,Pｻﾝﾄﾞﾛｰﾙﾀﾞﾌﾞﾙﾊﾞﾅﾅ,ｻﾝﾄﾞRﾊﾞﾅﾅ,843,89,61.74,する,する,する,する,001,スポット商品
080,菓子・パン,0018,敷島製パン　株式会社,03315,00,ｻﾝﾄﾞﾛｰﾙﾀﾞﾌﾞﾙﾘﾝｺﾞ,Pｻﾝﾄﾞﾛｰﾙ ﾀﾞﾌﾞﾙりんご,ｻﾝﾄﾞRﾘﾝｺﾞ,843,89,61.74,する,する,する,する,001,スポット商品
080,菓子・パン,0018,敷島製パン　株式会社,03316,00,ｸﾘﾓﾁ2ｺｲﾘ,P栗餅2個入,栗餅2個,801,98,69.3,する,する,する,する,001,スポット商品
080,菓子・パン,0108,全日食(ﾊﾟﾝ・菓子),06260,05,ｺﾂﾌﾞｯｺ,亀田こつぶっこ4個包装入,こつぶっこ,814,158,115,する,する,する,する,001,スポット商品
100,バラエティー,0047,×ヤマキシ,03317,00,ｲｼﾔｷｲﾓｸﾛﾎｲﾙ,東洋)石焼ｲﾓ黒ﾎｲﾙ徳用20回,黒ホイル,1001,248,189,する,する,する,する,001,スポット商品
100,バラエティー,0147,コメリ,03318,00,ｱﾜﾊｲﾀｰﾂｹｶｴ,花王ｷｯﾁﾝ泡ﾊｲﾀｰ付け替400m,泡ハイター,1003,228,183,する,する,する,する,001,スポット商品
100,バラエティー,0111,全日食(バラエティ）,05324,02,ｼｮｳｼｭｳｹﾞﾝﾗﾍﾞﾝﾀﾞｰ,小林ﾄｲﾚ消臭元ﾗﾍﾞﾝﾀﾞｰ400m,消臭元,1041,328,240,する,する,する,する,001,スポット商品
030,鮮魚・塩干魚,0048,竹本商店,07721,00,ｸﾁﾎﾞｿｶﾚｲ,口細ｶﾚｲ3匹,口細ｶﾚｲ,311,600,500,する,する,する,する,001,スポット商品
001,その他,0001,森永乳業,00191,00,ｷﾞｭｳﾆｭｳﾌﾟﾘﾝ,M牛乳ﾌﾟﾘﾝ6個入,牛乳ﾌﾟﾘﾝ6ｺ,9999,498,468,する,しない,する,する,001,スポット商品
030,鮮魚・塩干魚,0140,イケウチ,03319,00,ｶﾏｽｲﾁﾔﾎﾞｼ,山崎)かます一夜干し2尾,ｶﾏｽ一夜干,341,350,230,する,する,する,する,001,スポット商品
030,鮮魚・塩干魚,0140,イケウチ,03320,00,ｲｶﾐﾘﾝｲｼﾙﾎﾞｼ2ﾊｲ,山崎)ｲｶみりんいしる干2杯,いかみりん,341,350,230,する,する,する,する,001,スポット商品
030,鮮魚・塩干魚,0140,イケウチ,03321,00,ﾒｷﾞｽｲﾁﾔﾎﾞｼ,山崎)めぎす一夜干し15尾,ﾒｷﾞｽ一夜干,341,350,230,する,する,する,する,001,スポット商品
070,ドライ食品,0150,アマノフーズ,03322,00,ﾌﾘｰｽﾞﾄﾞﾗｲｵﾐｿｼﾙ,ｱﾏﾉ)ﾌﾘｰｽﾞﾄﾞﾗｲおみそ汁*10,おみそ汁,713,1000,700,する,する,する,する,001,スポット商品
020,精肉・加工肉,0102,全日食(精肉･加工肉),03323,00,ｼﾝｼｭｳﾄｯｷｭｳﾎﾜｲﾄﾓﾓﾊﾑ,信州特級ﾎﾜｲﾄﾓﾓﾊﾑ切落110g,ﾎﾜｲﾄﾓﾓﾊﾑ,271,284,185,する,する,する,する,001,スポット商品
001,その他,0007,オフィス・ミント,99979,01,ﾉｼｶﾉｺ,OM蒸しかのこ,蒸しかのこ,9999,667,466,する,しない,する,する,001,スポット商品
070,ドライ食品,0032,中橋商事㈱,00694,08,ﾎﾎﾎﾉﾎ3ｷﾛ,中)石川産ほほほのほ3㎏,ﾎﾎﾎﾉﾎ3㎏,721,1180,750,する,する,する,する,001,スポット商品
010,青果物,0021,㈱グリーンネット,01068,11,ﾀﾞｲｺﾝｵﾛｼ100g,H大根おろし100g,大根おろし,115,82,65,する,する,する,する,001,スポット商品
010,青果物,0021,㈱グリーンネット,00315,07,ﾎｯｺｸｾｲｶﾀﾞｲｺﾝｲﾁｮｳｷﾘ100g,H大根ｲﾁｮｳ切100ｇ,大根ｲﾁｮｳ,115,82,65,する,する,する,する,001,スポット商品
010,青果物,0021,㈱グリーンネット,00313,11,ﾎｯｺｸｾｲｶｷｬﾍﾞﾂｶｸｷﾘ150g,Hｷｬﾍﾞﾂ角切150ｇ,ｷｬﾍﾞﾂ角切,115,100,80,する,する,する,する,001,スポット商品
010,青果物,0021,㈱グリーンネット,01065,09,Hｷｬﾍﾞﾂｺｰﾙｽﾛｰ,Hｷｬﾍﾞﾂｺｰﾙｽﾛｰ,ｺｰﾙｽﾛｰ,115,100,80,する,する,する,する,001,スポット商品
010,青果物,0021,㈱グリーンネット,00323,07,ﾎｯｺｸｾｲｶｼﾛﾈｷﾞﾜｷﾞﾘ30g,H白ねぎ輪切30ｇ,白ﾈｷﾞ輪切,115,82,65,する,する,する,する,001,スポット商品
010,青果物,0021,㈱グリーンネット,07645,01,ﾅﾊﾞﾔｻｲｾｯﾄ1ﾆﾝﾏｴ,鍋野菜ｾｯﾄ1人前,鍋野菜,115,198,140,する,する,する,する,001,スポット商品
010,青果物,0021,㈱グリーンネット,04169,08,ﾅﾍﾞﾔｻｲｾｯﾄ,鍋野菜ｾｯﾄ500g,鍋野菜ｾｯﾄ,115,350,280,する,する,する,する,001,スポット商品
010,青果物,0021,㈱グリーンネット,02676,08,Hｶﾚｰｼﾁｭｰﾔｻｲｾｯﾄ,ｶﾚｰ・ｼﾁｭｰ野菜ｾｯﾄ320g,野菜せっと,115,175,140,する,する,する,する,001,スポット商品
030,鮮魚・塩干魚,0048,竹本商店,07699,01,ﾖｾﾅﾍﾞｾｯﾄ,寄せ鍋ｾｯﾄ(2～3人前）,寄鍋ｾｯﾄ,311,1000,800,する,する,する,する,001,スポット商品
030,鮮魚・塩干魚,0048,竹本商店,06598,02,ｻﾊﾞﾐﾘﾝﾎｼ,富士)さばみりん干し3枚,鯖みりん干,347,225,180,する,する,する,する,001,スポット商品
030,鮮魚・塩干魚,0140,イケウチ,07408,04,ﾊﾁﾖｳｽｲｻﾝｼﾒｻﾊﾞ,八葉水産 しめさば1枚,しめさば1,347,250,200,する,する,する,する,001,スポット商品
030,鮮魚・塩干魚,0116,七尾魚市場,04479,07,ｺﾓﾁｼｼｬﾓ,子持からふとししゃも10尾,子持ｼｼｬﾓ,347,175,140,する,する,する,する,001,スポット商品
070,ドライ食品,0107,全日食(ドライ),07722,00,ﾐﾂﾔｻｲﾀﾞｰﾌﾟﾗｽ,三ツ矢ｻｲﾀﾞｰﾌﾟﾗｽ350ml,ｻｲﾀﾞｰ+,743,143,95,する,する,する,する,001,スポット商品
070,ドライ食品,0107,全日食(ドライ),07723,00,ｻｲﾀﾞｰﾌﾟﾗｽ*24ﾎﾝ,三ツ矢ｻｲﾀﾞｰﾌﾟﾗｽ350ml*24,ｻｲﾀﾞｰ+24,743,3432,2280,する,する,する,する,001,スポット商品
