391,,犬田製麺,本打ちうどん,200g,25,37,12,32.43,5日,─,小麦,105/100g,犬田製麺,①,,391,12,22,121,68,8,5
392,,犬田製麺,そば,150g,25,37,12,32.43,5日,─,小麦・そば,132/100g,犬田製麺,,,392,135,22,121,68,8,5
393,,石川製麺,もちもち食感　旨味３玉うどん,180g*3,75,105,30,28.57,14日,─,小麦,105/100g,全日本食品,,,393,258,22,121,68,8,5
394,,石川製麺,うどんそばつゆ　１人前,300g,41,65,24,36.92,29日,─,小麦,─,全日本食品,,,394,381,22,121,68,8,5
395,,シマダヤ,３食焼そば(ｿｰｽ付),150g*3,84,123,39,31.71,15日,─,小麦,123/1食,全日本食品,②,,395,12,90,121,68,8,5
396,,東洋水産,３食焼そば(ｿｰｽ付),150ｇ*3,119,170,51,30,15日,─,小麦,170/1人前,全日本食品,,,396,135,90,121,68,8,5
397,,コスモ食品,えび天かす,60g,78,108,30,27.78,120日,─,小麦・えび,─,全日本食品,,,397,258,90,121,68,8,5
398,,東洋水産,えびてんぷら,3枚,95,133,38,28.57,60日,─,卵・小麦・えび,130/1枚,全日本食品,,,398,381,90,121,68,8,5
399,,ハチバン,北陸そだち　一分らーめん　釜炊き醤油,120g*2,156,218,62,28.44,31日,─,小麦・乳,─,全日本食品,③,,399,12,159,242,68,8,5
400,,ハチバン,北陸そだち　一分らーめん　釜炊き味噌,120g*2,156,218,62,28.44,31日,─,小麦・乳,─,全日本食品,,,399,12,159,242,68,8,5
401,,ハチバン,北陸そだち　一分らーめん　釜炊き塩,120g*2,156,218,62,28.44,31日,─,小麦・乳,─,全日本食品,,,399,12,159,242,68,8,5
402,,犬田製麺,三角あげ入り鍋焼うどん,200g,72,100,28,28,8日,─,小麦,─,犬田製麺,,,402,258,159,242,68,8,5
403,,犬田製麺,あげ玉そば鍋,150g,72,100,28,28,8日,─,小麦・そば,─,犬田製麺,,,402,258,159,242,68,8,5
404,,犬田製麺,鍋ラーメン,150g,72,100,28,28,8日,─,小麦,─,犬田製麺,,,402,258,159,242,68,8,5
405,,アサダ食品総業,充填絹ごし豆腐,300g,30,42,12,28.57,10日,─,─,約57/100g,全日本食品,④,,405,12,228,121,68,8,5
406,,アサダ食品総業,焼豆腐,280g,55,78,23,29.49,10日,─,─,約88/100g,全日本食品,,,406,135,228,121,68,8,5
407,,ギトー食品,名水造り　もめん,350g,47,66,19,28.79,7日,─,─,約76/100g,全日本食品,,,407,258,228,121,68,8,5
408,,ギトー食品,名水造り　きぬ,350g,47,66,19,28.79,7日,─,─,約57/100g,全日本食品,,,408,381,228,121,68,8,5
409,,アサダ食品総業,絹とうふ　3P,150g*3,80,113,33,29.2,9日,─,─,約57/100g,全日本食品,⑤,,409,12,297,121,68,8,5
410,,萱場食品,切っちゃいましたすき焼きとうふ　９カット,300g,85,122,37,30.33,7日,─,─,約88/100g,全日本食品,,,410,135,297,121,68,8,5
411,,森永乳業,絹ごし豆腐,290ｇ,84,134,50,37.31,300日,─,─,68/100g,森永乳業,,,411,258,297,121,68,8,5
412,,萱場食品,四ツ葉豆腐,80g*4,67,100,33,33,13日,─,─,約57/100g,全日本食品,,,412,381,297,121,68,8,5
413,,アサダ食品総業,手造り揚げ,1枚,72,100,28,28,5日,─,─,約386/100g,全日本食品,⑥,,413,12,366,121,68,8,5
414,,萱場食品,しっとり油揚げ,3枚,68,96,28,29.17,7日,─,─,約386/100g,全日本食品,,,414,135,366,121,68,8,5
415,,京洛庵,京都の手揚げ   中,1枚,90,132,42,31.82,5日,─,─,約386/100g,全日本食品,,,415,258,366,121,68,8,5
416,,京洛庵,京都の厚揚げ,2個,64,95,31,32.63,5日,─,─,約150/100g,全日本食品,,,416,381,366,121,68,8,5
417,,ギトー食品,もちっと絹生あげ　３個入,１袋,88,128,40,31.25,５日,─,─,約386/100g,全日本食品,⑦,,417,12,435,121,68,8,5
418,,横山食品,ずっしり厚揚げ,１枚,80,118,38,32.2,７日,─,─,139/100g,全日本食品,,,418,135,435,121,68,8,5
419,,横山食品,たっぷりがんも　,2枚入,85,118,33,27.97,7日,─,─,169/100g,全日本食品,,,419,258,435,121,68,8,5
420,,みすずコーポレーション,いなり名人,4枚*4,220,328,108,32.93,90日,─,小麦,41/1枚,全日本食品,,,420,381,435,121,68,8,5
421,,タカノフーズ,極小粒カップ３納豆,30g*3,63,95,32,33.68,7日,─,小麦,64/1ｶｯﾌﾟ,全日本食品,⑧,,421,12,504,121,68,8,5
422,,タカノフーズ,おかめ納豆　極小粒ミニ３,50g*3,58,85,27,31.76,9日,─,小麦,107/1ｶｯﾌﾟ,全日本食品,,,422,135,504,121,68,8,5
423,,ミツカン,金のつぶパキッ！とたれ　とろっ豆,45g*3,61,89,28,31.46,9日,─,小麦,188/100g,全日本食品,,,423,258,504,121,68,8,5
424,,ミツカン,金のつぶパキッ！とたれ　ほね元気,45g*3,54,85,31,36.47,9日,─,小麦,187/100g,全日本食品,,,424,381,504,121,68,8,5
425,,みのり園,デカ山納豆(中粒納豆),70g,53,67,14,20.9,14日,─,─,─,みのり園,⑨,,425,12,573,121,68,8,5
426,,みのり園,ひきわり納豆3P,20g*3,76,96,20,20.83,14日,─,─,─,みのり園,,,426,135,573,121,68,8,5
427,,クルミサワ,国産　板こん白,200g,39,56,17,30.36,90日,─,─,約5/100g,全日本食品,,,427,258,573,121,68,8,5
428,,クルミサワ,国産　板こん黒,200g,39,56,17,30.36,90日,─,─,約5/100g,全日本食品,,,428,381,573,121,68,8,5
429,,クルミサワ,国産　しらたき,150g,39,56,17,30.36,90日,─,─,約6/100g,全日本食品,⑩,,429,12,640,121,68,8,5
430,,クルミサワ,つきこん  白,180g,53,76,23,30.26,90日,─,─,約5/100g,全日本食品,,,430,135,640,121,68,8,5
431,,クルミサワ,つきこん  黒,180g,53,76,23,30.26,90日,─,─,約5/100g,全日本食品,,,431,258,640,121,68,8,5
432,,森こん,小結しらたき２Ｐ,100g*2,70,103,33,32.04,8ヶ月,─,─,約6/100g,全日本食品,,,432,381,640,121,68,8,5
