1101,,アース製薬,酵素入りポリデント３２錠,32錠,416,578,162,28.03,─,─,─,─,全日本食品,①,,1101,12,22,99,69,22,19
1102,,アース製薬,モンダミン　ペパーミント,380ml,306,418,112,26.79,─,─,─,─,全日本食品,,,1102,111,22,99,69,22,19
1103,,ライオン,クリニカ　マイルドミント　タテ型,130g,201,278,77,27.7,─,─,─,─,全日本食品,,,1103,209,22,99,69,22,19
1104,,ライオン,デンタークリアMAXスペアミント　タテ型,140g,135,189,54,28.57,─,─,─,─,全日本食品,,,1104,307,22,99,69,22,19
1105,,ライオン,ホワイト&ホワイト ヨコ型,150g,98,139,41,29.5,─,─,─,─,全日本食品,,,1105,406,22,99,69,22,19
1106,,ライオン,ビトイーンライオンレギュラーふつう,1本,102,148,46,31.08,─,─,─,─,全日本食品,②,,1106,12,89,164,69,22,19
1107,,ライオン,ビトイーンライオンレギュラーかため,1本,102,148,46,31.08,─,─,─,─,全日本食品,,,1106,12,89,164,69,22,19
1108,,ライオン,ビトイーンハブラシ　コンパクトふつう,1本,102,148,46,31.08,─,─,─,─,全日本食品,,,1106,12,89,164,69,22,19
1109,,ライオン,ビトイーンハブラシ　コンパクトかため,1本,102,148,46,31.08,─,─,─,─,全日本食品,,,1106,12,89,164,69,22,19
1110,,牛乳石鹸共進社,青箱石鹸　,85g,59,80,21,26.25,─,─,─,─,全日本食品,,,1110,176,89,131,69,22,19
1111,,牛乳石鹸共進社,赤箱石鹸,100g,74,103,29,28.16,─,─,─,─,全日本食品,,,1110,176,89,131,69,22,19
1112,,ライオン,植物物語　化粧石鹸バスサイズ,140g,92,128,36,28.13,─,─,─,─,全日本食品,,,1112,307,89,99,69,22,19
1113,,ペリカン石鹸,泥炭石石鹸,150g,360,568,208,36.62,─,─,─,─,全日本食品,,,1113,406,89,99,69,22,19
1114,,ライオン,キレイキレイ薬用ハンドソープ　本体,250ml,225,315,90,28.57,─,─,─,─,全日本食品,③,,1114,12,158,164,69,22,19
1115,,ライオン,キレイキレイ薬用ハンドソープ　詰替,200ml,150,208,58,27.88,─,─,─,─,全日本食品,,,1114,12,158,164,69,22,19
1116,,アース製薬,液体ミューズ　オリジナル　本体,250ml,249,348,99,28.45,─,─,─,─,全日本食品,,,1116,176,158,164,69,22,19
1117,,アース製薬,液体ミューズ　オリジナル　詰替,200ml,197,278,81,29.14,─,─,─,─,全日本食品,,,1116,176,158,164,69,22,19
1118,,エフティ資生堂,ツバキ　シャンプー,220ml,268,380,112,29.47,─,─,─,─,全日本食品,,,1118,341,158,164,69,22,19
1119,,エフティ資生堂,ツバキ　コンディショナー,220ml,268,380,112,29.47,─,─,─,─,全日本食品,,,1118,341,158,164,69,22,19
1120,,ライオン,NEW トッププラチナクリア,900g,238,322,84,26.09,─,─,─,─,全日本食品,④,,1120,12,227,131,69,22,19
1121,,ライオン,部屋干しトップ除菌EX,900g,305,418,113,27.03,─,─,─,─,全日本食品,,,1121,134,227,131,69,22,19
1122,,ライオン,トップ　ナノックス本体,450g,322,438,116,26.48,─,─,─,─,全日本食品,,,1122,259,227,131,69,22,19
1123,,ライオン,トップ　ナノックス詰替,360g,257,342,85,24.85,─,─,─,─,全日本食品,,,1122,259,227,131,69,22,19
