11,0011,ジョイエム,28,001,その他,2,001,スポット商品,99123,00,9999,JMあったかﾎﾞｱﾍﾞｽﾄ,ﾎﾞｱﾍﾞｽﾄ,ﾎﾞｱﾍﾞｽﾄ,2,1980,1485.00,2015/01/14 9:08:29,2015/01/14 9:08:29
11,0011,ジョイエム,28,001,その他,2,001,スポット商品,99124,00,9999,JM開運招福小槌根付,ｶｲｳﾝ,開運,2,1851,1388.00,2015/01/14 9:07:10,2015/01/14 9:07:10
1,0001,森永乳業,8,050,ディリー食品,2,001,スポット商品,01426,05,512,M絹ごし豆腐290g,ﾓﾘﾅｶﾞｷﾇｷｺﾞｼﾄｳﾌ,絹ごし豆腐,2,134,84.00,2015/01/12 9:09:56,2015/01/12 9:09:56
2,0002,明治乳業㈱　北陸事業所,8,050,ディリー食品,2,001,スポット商品,04428,04,575,明ﾌﾞﾙｶﾞﾘｱYﾌﾞﾙｰﾍﾞﾘｰ75g*4,ﾌﾞﾙｶﾞﾘｱYﾌﾞﾙｰﾍﾞﾘｰ75*4,ﾌﾞﾙｶﾞﾘｱ,2,158,116.00,2015/01/10 15:25:40,2015/01/10 15:25:40
2,0002,明治乳業㈱　北陸事業所,8,050,ディリー食品,2,001,スポット商品,04428,03,575,明ﾌﾞﾙｶﾞﾘｱYﾌﾞﾙｰﾍﾞﾘｰ75g*4,ﾌﾞﾙｶﾞﾘｱYﾌﾞﾙｰﾍﾞﾘｰ75*4,ﾌﾞﾙｶﾞﾘｱ,2,186,136.00,2015/01/10 15:25:40,2015/01/10 15:25:40
2,0002,明治乳業㈱　北陸事業所,8,050,ディリー食品,2,001,スポット商品,04428,01,575,明ﾌﾞﾙｶﾞﾘｱYﾌﾞﾙｰﾍﾞﾘｰ75g*4,ﾌﾞﾙｶﾞﾘｱYﾌﾞﾙｰﾍﾞﾘｰ75*4,ﾌﾞﾙｶﾞﾘｱ,1,204,136.00,2015/01/10 15:25:39,2015/01/10 15:25:39
2,0002,明治乳業㈱　北陸事業所,8,050,ディリー食品,2,001,スポット商品,04428,00,575,明ﾌﾞﾙｶﾞﾘｱYﾌﾞﾙｰﾍﾞﾘｰ75g*4,ﾌﾞﾙｶﾞﾘｱYﾌﾞﾙｰﾍﾞﾘｰ75*4,ﾌﾞﾙｶﾞﾘｱ,1,194,136.00,2015/01/10 15:25:39,2015/01/10 15:25:39
22,0018,敷島製パン　株式会社,11,080,菓子・パン,2,001,スポット商品,02157,02,843,Pうさぎのほっぺ粒ｱﾝﾎｲｯﾌﾟ,ﾊﾟｽｺｳｻｷﾞﾉﾎｯﾍﾟﾂﾌﾞｱﾝ,ほっぺ,2,115,75.60,2015/01/10 14:44:37,2015/01/10 14:44:37
39,0033,江口青果株式会社,14,010,青果物,2,001,スポット商品,01444,45,114,ぶなしめじ200g,ﾌﾞﾅｼﾒｼﾞ200g,ぶなしめじ,2,163,130.00,2015/01/10 14:14:43,2015/01/10 14:14:43
39,0033,江口青果株式会社,14,010,青果物,2,001,スポット商品,01287,62,114,えのき200g,ﾅｶﾞﾉﾎｶｴﾉｷ200g,えのき200g,2,113,90.00,2015/01/10 14:13:09,2015/01/10 14:13:09
