13,13,日本ルナ,8,50,ディリー食品,2,1,スポット商品,5920,0,573,乳酸菌のﾁｶﾗ ﾌﾟﾚｰﾝ400ml,ﾆｭｳｻﾝｷﾝﾉﾁｶﾗﾌﾟﾚｰﾝ,乳酸菌,1,102,70,2014/3/31 8:48,2014/3/31 8:48
46,39,メロディアン,8,50,ディリー食品,2,1,スポット商品,5919,0,573,すっぴんﾚﾓﾝ250ml,ｽｯﾋﾟﾝﾚﾓﾝ250ml,すっぴんﾚﾓ,1,90,58,2014/3/31 8:48,2014/3/31 8:48
119,102,全日食(精肉･加工肉),5,20,精肉・加工肉,2,1,スポット商品,5918,0,271,丸大ﾋﾟﾘ辛ﾁｮﾘｿｰ82g,ﾋﾟﾘｶﾗﾁｮﾘｿ,ﾁｮﾘｿ,1,194,130,2014/3/31 8:48,2014/3/31 8:48
87,79,騎寄精肉店,5,20,精肉・加工肉,2,1,スポット商品,5917,0,221,国産豚肩ﾛｰｽ焼肉用200g,ﾌﾞﾀｶﾀﾛｰｽﾔｷﾆｸﾖｳ200g,豚肩ﾛｰｽ,1,471,320,2014/3/31 8:48,2014/3/31 8:48
56,48,竹本商店,2,30,鮮魚・塩干魚,2,1,スポット商品,5916,0,311,ﾌﾗｲ用ｲﾜｼ開き,ﾌﾗｲﾖｳｲﾜｼﾋﾗｷ,ｲﾜｼ,1,216,150,2014/3/31 8:48,2014/3/31 8:48
56,48,竹本商店,2,30,鮮魚・塩干魚,2,1,スポット商品,5915,0,311,ﾌﾗｲ用ｶﾏｽ開き,ﾌﾗｲﾖｳｶﾏｽﾋﾗｷ,ｶﾏｽ,1,216,150,2014/3/31 8:48,2014/3/31 8:48
56,48,竹本商店,2,30,鮮魚・塩干魚,2,1,スポット商品,5914,0,311,ﾌﾗｲ用ｷｽ開き,ﾌﾗｲﾖｳｷｽﾋﾗｷ,ﾌﾗｲ用ｷｽ,1,216,150,2014/3/31 8:48,2014/3/31 8:48
36,30,日本酒販㈱金沢支店,12,90,酒類,2,1,スポット商品,5913,0,911,ｷﾘﾝﾋﾞｰﾙ澄みきり350ml*24,ｽﾐｷﾘ24ｶﾝ,澄みきり24,1,2837,2346,2014/3/31 8:48,2014/3/31 8:48
121,101,全日食(青果･果物）,14,10,青果物,2,1,スポット商品,4224,2,114,なめこ100g,ﾅﾒｺ100g,なめこ,1,101,0,2014/3/31 8:48,2014/3/31 8:48
111,105,全日食(和日配）,8,50,ディリー食品,2,1,スポット商品,5912,0,512,たけしま絹とうふ250g*2丁,ﾀｹｼﾏｷﾇﾄｳﾌ250g/2ﾁｮｳ,豆腐2丁,1,70,54,2014/3/31 8:48,2014/3/31 8:48
87,79,騎寄精肉店,5,20,精肉・加工肉,2,1,スポット商品,5911,0,209,牛豚焼肉ｾｯﾄ,ｷﾞｭｳﾌﾞﾀﾔｷﾆｸｾｯﾄ,焼肉ｾｯﾄ,1,820,664.76,2014/3/31 8:48,2014/3/31 8:48
133,126,amazon,13,100,バラエティー,2,1,スポット商品,5910,0,5000,ｵﾑﾛﾝ体重体組成計,ｵﾑﾛﾝﾀｲｼﾞｭｳｹｲ,ｵﾑﾛﾝ体重,1,4166,3123.81,2014/3/31 8:48,2014/3/31 8:48
87,79,騎寄精肉店,5,20,精肉・加工肉,2,1,スポット商品,2248,2,211,和牛ﾓﾓﾊﾞﾗ焼肉用200g,ﾜｷﾞｭｳｷﾞｭｳﾓﾓﾊﾞﾗﾔｷﾆｸﾖｳ200g,和牛焼肉,1,913,626.67,2014/3/31 8:48,2014/3/31 8:48
117,108,全日食(ﾊﾟﾝ・菓子),11,80,菓子・パン,2,1,スポット商品,5857,1,819,稲葉)ﾐｯｸｽﾅｯﾂ65g,ﾐｯｸｽﾅｯﾂ65g,ﾐｯｸｽﾅｯﾂ,1,103,71,2014/3/31 8:48,2014/3/31 8:48
