55,47,×ヤマキシ,9,70,ドライ食品,2,1,スポット商品,1409,1,706,ｻﾝﾖｰ缶詰みかん,ｻﾝﾖｰｶﾝﾂﾞﾒﾐｶﾝ,ﾐｶﾝ缶詰,1,124,83.81,2014/3/31 8:45,2014/3/31 8:45
1,1,森永乳業,8,50,ディリー食品,2,1,スポット商品,831,1,575,Mｱﾛｴﾖｰｸﾞﾙﾄ2連85g*2,ｱﾛｴﾖｰｸﾞﾙﾄ2ﾚﾝ85g*2,ｱﾛｴY2連,1,152,95.7,2014/3/31 8:45,2014/3/31 8:45
60,52,みのり園,8,50,ディリー食品,2,1,スポット商品,1504,1,514,み)白こんにゃく約250g,ﾐ)ｼﾛｺﾝﾆｬｸﾔｸ250g,白こんにゃ,1,113,76.19,2014/3/31 8:45,2014/3/31 8:45
51,43,小原,8,50,ディリー食品,2,1,スポット商品,541,4,512,小原頑固ｵﾔｼﾞ手造あつあげ,ｶﾞﾝｺｵﾔｼﾞﾉﾃﾂﾞｸﾘｱﾂｱｹﾞ280g,あつあげ28,1,113,83,2014/3/31 8:45,2014/3/31 8:45
51,43,小原,8,50,ディリー食品,2,1,スポット商品,538,1,512,小原頑固一丁絹ごし豆腐,ｵﾊﾗｶﾞﾝｺｲｯﾁｮｳｷﾇｺﾞｼﾄｳﾌ,絹ごし豆腐,1,39,25,2014/3/31 8:45,2014/3/31 8:45
35,29,志のぶ商事㈱北陸支店,6,40,デリカ,2,1,スポット商品,2224,2,415,竹勘紅白寿司合戦ﾏｽ･ｻﾊﾞ,ｺｳﾊｸｽｼｶﾞｯｾﾝﾏｽ･ｻﾊﾞ,紅白寿司,1,444,311,2014/3/31 8:45,2014/3/31 8:45
35,29,志のぶ商事㈱北陸支店,6,40,デリカ,2,1,スポット商品,2223,2,415,竹勘紅白寿司合戦ﾏｽ･ﾌﾞﾘ,ｺｳﾊｸｽｼｶﾞｯｾﾝﾏｽ･ﾌﾞﾘ,寿司合戦,1,444,311,2014/3/31 8:45,2014/3/31 8:45
35,29,志のぶ商事㈱北陸支店,6,40,デリカ,2,1,スポット商品,444,2,415,竹勘ます寿し　半月,ﾏｽｽﾞｼﾊﾝｹﾞﾂ,ﾏｽ寿司(半,1,444,311,2014/3/31 8:45,2014/3/31 8:45
87,79,騎寄精肉店,5,20,精肉・加工肉,24,0,スポット商品(冷凍),1965,2,1615,国)冷凍牛豚5：5合挽200g,ｺｸｻﾝﾚｲﾄｳｷﾞｭｳﾌﾞﾀｱｲﾋﾞｷ200g,牛豚合挽,1,338,228.57,2014/3/31 8:45,2014/3/31 8:45
87,79,騎寄精肉店,5,20,精肉・加工肉,2,1,スポット商品,6520,0,221,国産豚ﾛｰｽｽﾗｲｽ200g,ｺｸｻﾝﾌﾞﾀﾛｰｽｽﾗｲｽ200g,豚ﾛｰｽｽﾗ,1,502,368,2014/3/31 8:45,2014/3/31 8:45
