341,,奈良コープ産業,冷凍　ひとくちいなり　10個,175g,150,280,130,46.43,90日,─,小麦,415/1食,奈良コープ産業,①,,341,519,22,121,68,7,4
342,,奈良コープ産業,天ぷら盛り合わせ,60g,189,268,79,29.48,90日,─,小麦・卵・えび,─,奈良コープ産業,,,342,641,22,121,68,7,4
343,,奈良コープ産業,冷凍　天ぷら丼,280g,260,420,160,38.1,90日,─,小麦・卵・えび,─,奈良コープ産業,,,343,764,22,121,68,7,4
344,,奈良コープ産業,冷凍　ロースとんかつ,120g,204,280,76,27.14,90日,─,小麦・卵,─,奈良コープ産業,,,344,887,22,121,68,7,4
345,,井村屋製菓,鉄板スナック　とんぺい焼き,168g(3個),148.5,270,121.5,45,1年,─,小麦・卵,151/1個,井村屋製菓,②,,345,519,90,121,136,7,4
346,,井村屋製菓,鉄板スナック　モダン焼き,180g(3個),148.5,270,121.5,45,1年,─,小麦・卵・乳,133/1個,井村屋製菓,,,345,519,90,121,136,7,4
347,,井村屋製菓,鉄板スナック　あんまんじゅう焼き,204g(3個),148.5,270,121.5,45,1年,─,小麦・乳,188/1個,井村屋製菓,,,345,519,90,121,136,7,4
348,,井村屋製菓,肉まん,85g*6,381.6,598,216.4,36.19,1年,─,小麦・卵・乳,201/1個,井村屋製菓,,,348,614,90,121,136,7,4
349,,井村屋製菓,あんまん,94g*6,381.6,598,216.4,36.19,1年,─,小麦,256/1個,井村屋製菓,,,348,614,90,121,136,7,4
350,,井村屋製菓,欧風ビーフカレーまん,80g*6,381.6,598,216.4,36.19,1年,─,小麦・乳,195/1個,井村屋製菓,,,348,614,90,121,136,7,4
351,,味の素,ギョーザ12個,300g,189,285,96,33.68,1年,─,卵・乳・小麦,44/1個,クスリのアオキ,③,,351,764,90,121,68,7,4
352,,味の素,プリプリのエビシューマイ12個,156g,180,285,105,36.84,1年,─,卵・小麦・えび,22/1個,クスリのアオキ,,,352,887,90,121,68,7,4
353,,ニチレイ,甘エビシューマイ12個,174g,151,256,105,41.02,1年,─,卵・小麦・えび,23/1個,クスリのアオキ,,,353,764,159,121,68,7,4
354,,ニッスイ,大きな大きな焼きおにぎり6個,480ｇ,260,380,120,31.58,1年,─,小麦,136/1個,クスリのアオキ,,,354,887,159,121,68,7,4
355,,ニチレイ,からあげチキン６個,126g,175,282,107,37.94,1年,─,小麦・卵・乳,42/1個,クスリのアオキ,④,,355,519,228,121,68,7,4
356,,ニチレイ,衣がサクサク牛肉コロッケ６個,162ｇ,165,256,91,35.55,1年,─,小麦・卵,86/1個,クスリのアオキ,,,356,641,228,121,68,7,4
357,,テーブルマーク,北海道栗かぼちゃコロッケ6個,168ｇ,160,256,96,37.5,1年,─,乳・小麦,81/1個,クスリのアオキ,,,357,764,228,121,68,7,4
358,,味の素,やわらか若鶏から揚げ,300g,325,475,150,31.58,1年,─,小麦・卵,199/100g,クスリのアオキ,,,358,887,228,121,68,7,4
359,,テーブルマーク,ごっつ旨いお好み焼き,294ｇ,210,340,130,38.24,1年,─,小麦・卵・乳・えび,360/1袋,クスリのアオキ,⑤,,359,519,297,121,68,7,4
360,,ニチレイ,本格炒め炒飯,450ｇ,250,380,130,34.21,1年,─,小麦・卵,200/100g,クスリのアオキ,,,360,641,297,121,68,7,4
361,,マルハニチロ,横浜あんかけラーメン,482g,230,375,145,38.67,1年,─,小麦・卵,449/1袋,クスリのアオキ,,,361,764,297,121,68,7,4
362,,テーブルマーク,さぬきうどん　5食,200gX5,250,380,130,34.21,1年,─,小麦,268/200g,クスリのアオキ,,,362,887,297,121,68,7,4
363,,ニチレイ,今川焼5個,400ｇ,220,358,138,38.55,1年,─,小麦・卵・乳,185/1個,クスリのアオキ,⑥,,363,519,366,121,68,7,4
364,,ハインツ,オレアイダ　ミックスベジタブル,300g,130,188,58,30.85,1年,─,─,88/100g,クスリのアオキ,,,364,641,366,121,68,7,4
365,,ニッスイ,さといも,300g,190,268,78,29.1,1年,─,─,70/100g,クスリのアオキ,,,365,764,366,121,68,7,4
366,,ニチレイ,塩あじ　えだまめ,400ｇ,175,258,83,32.17,1年,─,─,150/100g,クスリのアオキ,,,366,887,366,121,68,7,4
367,,森永乳業,味わいソフト　バニラ　4本,160ml*4,212,378,166,43.92,─,─,乳・小麦,170/1個,森永乳業,⑦,,367,519,435,121,68,7,4
368,,井村屋製菓,BOXあずきバー,65ml*6,167.4,256,88.6,34.61,─,─,─,98/1本,井村屋製菓,,,368,641,435,121,68,7,4
369,,井村屋製菓,BOXたい焼きアイス,60ｍｌ*5,167.4,256,88.6,34.609375,─,─,乳・小麦,95/1本,井村屋製菓,,,369,764,435,121,68,7,4
370,,井村屋製菓,BOX抹茶つぶあん最中,60ｍｌ*5,167.4,256,88.6,34.609375,─,─,乳・小麦,86/1個,井村屋製菓,,,370,887,435,121,68,7,4
371,,森永乳業,チョコウェーブ　バニラ&チョコ　ﾏﾙﾁﾊﾟｯｸ,50ml*10,160.2,256,95.8,37.42,─,─,卵・乳,ﾊﾞﾆﾗ79・ﾁｮｺ81/1本,森永乳業,⑧,,371,519,504,121,68,7,4
372,,森永乳業,チェリオ　バニラ　ﾏﾙﾁﾊﾟｯｸ,60ｍｌ*5,160.2,256,95.8,37.42,─,─,卵・乳・落花生,203/1本,森永乳業,,,372,641,504,121,68,7,4
373,,森永乳業,北海道バニラバー　ﾏﾙﾁﾊﾟｯｸ,50ml*10,160.2,256,95.8,37.42,─,─,乳,73/1本,森永乳業,,,373,764,504,121,68,7,4
374,,森永乳業,パルム　チョコ　ﾏﾙﾁﾊﾟｯｸ,55ｍｌ*6,202.92,323,120.08,37.18,─,─,乳・卵,149/1本,森永乳業,,,374,887,504,121,68,7,4
375,,明治,ｴｯｾﾙｽｰﾊﾟｰｶｯﾌﾟﾐﾆ超ﾊﾞﾆﾗﾏﾙﾁﾊﾟｯｸ,90ｍｌ*6,176,323,147,45.51,─,─,乳・卵,168/1個,明治,⑨,,375,519,573,121,68,7,4
376,,森永乳業,栗入りあずきモナカ(ﾏﾙﾁﾊﾟｯｸ),83ml*5,202.92,323,120.08,37.18,─,─,小麦・卵・乳,154/1個,森永乳業,,,376,641,573,121,68,7,4
377,,森永乳業,板チョコモナカ　ﾏﾙﾁﾊﾟｯｸ,45ｍｌ*10,267,428,161,37.62,─,─,卵・乳・小麦,ﾊﾞﾆﾗ106ﾁｮｺ105/1個,森永乳業,,,377,764,573,121,68,7,4
378,,森永乳業,ピノ　チョコアソート　ﾏﾙﾁﾊﾟｯｸ,10ｍｌ*26,267,428,161,37.62,─,─,乳,ﾊﾞﾆﾗ31ｱｰﾓﾝﾄﾞ32ﾁｮｺ33/1粒,森永乳業,,,378,887,573,121,68,7,4
379,,丸永製菓,九州名物あいすまんじゅうマルチパック,90ｍｌ*5,236.37,428,191.63,44.77,─,─,乳,196/1本,丸永製菓,⑩,,379,519,640,121,68,7,4
380,,明治,辻利お濃い抹茶ﾏﾙﾁﾊﾟｯｸ,45ｍｌ*7,276,428,152,35.51401869,─,─,乳,82/1本,明治,,,380,641,640,121,68,7,4
381,,ハーゲンダッツ,ミニカップ　バニラ,110ml,157.8,243,85.2,35.06,─,─,卵・乳,244/1個,ハーゲンダッツ,,,381,764,640,242,68,7,4
382,,ハーゲンダッツ,ミニカップ　ストロベリー,110ml,157.8,243,85.2,35.06,─,─,卵・乳,236/1個,ハーゲンダッツ,,,381,764,640,242,68,7,4
383,,ハーゲンダッツ,ミニカップ　グリンティー,110ml,157.8,243,85.2,35.06,─,─,卵・乳,239/1個,ハーゲンダッツ,,,381,764,640,242,68,7,4
