1,171,2533,17273,1,128371,2,201504,20150404,7,93,31,0,4,134,4,134,2,,,NAGATA-PC,kenkouya,38:01.4,,1
1,171,2540,17275,1,128373,2,201504,20150404,7,93,31,0,4,120,4,120,2,,,NAGATA-PC,kenkouya,38:02.0,,1
1,171,2562,17275,1,128374,2,201504,20150404,7,92,31,0,3,120,3,120,2,,,NAGATA-PC,kenkouya,38:02.6,,1
1,171,2582,17273,1,128375,2,201504,20150404,7,92,31,0,4,134,4,134,2,,,NAGATA-PC,kenkouya,38:06.5,,1
1,171,2593,17290,1,128376,2,201504,20150404,7,93,31,0,2,120,2,120,2,,,NAGATA-PC,kenkouya,38:07.3,,1
1,171,2611,17273,1,128377,2,201504,20150404,7,93,31,0,4,134,4,134,2,,,NAGATA-PC,kenkouya,38:07.8,,1
1,171,2613,17273,1,128378,2,201504,20150404,7,92,31,0,4,134,4,134,2,,,NAGATA-PC,kenkouya,38:10.9,,1
1,171,2659,17293,1,128381,2,201504,20150404,7,93,31,0,2,120,2,120,2,,,NAGATA-PC,kenkouya,38:17.7,,1
1,171,2667,17273,1,128382,2,201504,20150404,7,93,31,0,4,134,4,134,2,,,NAGATA-PC,kenkouya,38:18.4,,1
1,171,2670,17281,3,128384,2,201504,20150404,7,93,31,0,2,120,2,120,2,,,NAGATA-PC,kenkouya,38:19.7,,1
1,171,2670,17280,1,128385,2,201504,20150404,7,93,31,0,2,130,2,130,2,,,NAGATA-PC,kenkouya,38:19.7,,1
1,171,2674,17274,1,128386,2,201504,20150404,7,93,31,0,4,130,4,130,2,,,NAGATA-PC,kenkouya,38:21.1,,1
1,171,2675,17282,3,128387,2,201504,20150404,7,93,31,0,2,130,2,130,2,,,NAGATA-PC,kenkouya,38:21.7,,1
1,171,2693,17290,1,128388,2,201504,20150404,7,93,31,0,2,120,2,120,2,,,NAGATA-PC,kenkouya,38:22.4,,1
1,171,2786,17294,1,128389,2,201504,20150404,7,93,31,0,2,100,2,100,2,,,NAGATA-PC,kenkouya,38:24.0,,1
1,171,2786,17282,3,128390,2,201504,20150404,7,93,31,0,1,130,1,130,2,,,NAGATA-PC,kenkouya,38:24.0,,1
1,171,2063,17273,1,128845,16,201504,20150404,7,92,31,0,2,134,2,134,2,,,NAGATA-PC,kenkouya,46:43.0,,1
1,171,2065,17282,3,128846,16,201504,20150404,7,92,31,0,4,130,4,130,2,,,NAGATA-PC,kenkouya,46:45.0,,1
