111,0105,全日食(和日配）,8,050,ディリー食品,2,001,スポット商品,04726,03,512,さとの雪絹ｺﾞｼ2回分150g*2,ｻﾄﾉﾕｷｷﾇｺﾞｼ2ｶｲﾌﾞﾝ150*2,絹ゴシ2回,2,108,95.00,2015/05/26 11:59:54,2015/05/26 11:59:54
111,0105,全日食(和日配）,8,050,ディリー食品,2,001,スポット商品,05125,02,512,さとの雪 木綿2回分150g*2,ｻﾄﾉﾕｷﾓﾒﾝ2ｶｲ,木綿2回分,2,108,95.00,2015/05/26 11:59:19,2015/05/26 11:59:19
56,0048,竹本商店,2,030,鮮魚・塩干魚,2,001,スポット商品,06968,14,311,いきいき七尾魚たい刺身,ﾀｲｻｼﾐ1ﾊﾟｯｸ,鯛刺身,2,398,330.00,2015/05/26 11:57:16,2015/05/26 11:57:16
56,0048,竹本商店,2,030,鮮魚・塩干魚,2,001,スポット商品,06968,13,311,いきいき七尾魚たい刺身,ﾀｲｻｼﾐ1ﾊﾟｯｸ,鯛刺身,2,368,330.00,2015/05/26 11:57:16,2015/05/26 11:57:16
56,0048,竹本商店,2,030,鮮魚・塩干魚,2,001,スポット商品,06968,12,311,いきいき七尾魚たい刺身,ﾀｲｻｼﾐ1ﾊﾟｯｸ,鯛刺身,2,398,308.00,2015/05/26 11:57:16,2015/05/26 11:57:16
56,0048,竹本商店,2,030,鮮魚・塩干魚,2,001,スポット商品,06968,11,311,いきいき七尾魚たい刺身,ﾀｲｻｼﾐ1ﾊﾟｯｸ,鯛刺身,2,348,308.00,2015/05/26 11:57:16,2015/05/26 11:57:16
56,0048,竹本商店,2,030,鮮魚・塩干魚,2,001,スポット商品,06968,10,311,いきいき七尾魚たい刺身,ﾀｲｻｼﾐ1ﾊﾟｯｸ,鯛刺身,2,348,320.00,2015/05/26 11:57:15,2015/05/26 11:57:15
56,0048,竹本商店,2,030,鮮魚・塩干魚,2,001,スポット商品,06968,09,311,いきいき七尾魚たい刺身,ﾀｲｻｼﾐ1ﾊﾟｯｸ,鯛刺身,2,320,280.00,2015/05/26 11:57:15,2015/05/26 11:57:15
56,0048,竹本商店,2,030,鮮魚・塩干魚,2,001,スポット商品,06968,08,311,いきいき七尾魚たい刺身,ﾀｲｻｼﾐ1ﾊﾟｯｸ,鯛刺身,2,358,280.00,2015/05/26 11:57:15,2015/05/26 11:57:15
56,0048,竹本商店,2,030,鮮魚・塩干魚,2,001,スポット商品,06968,07,311,いきいき七尾魚たい刺身,ﾀｲｻｼﾐ1ﾊﾟｯｸ,鯛刺身,2,398,300.00,2015/05/26 11:57:15,2015/05/26 11:57:15
