761,,マルコメ,プラス糀　生塩糀,200g,152,208,56,26.92,6ヶ月,─,─,27/15g,全日本食品,①,,761,12,22,121,,,
762,,日本海味噌醤油,雪ちゃん　こうじみそ,1kg,251,342,91,26.61,6ヶ月,─,─,─,全日本食品,,,762,135,22,121,,,
763,,まつや,とり野菜みそ,200g,151,208,57,27.4,6ヶ月,─,─,─,全日本食品,,,763,258,22,121,,,
764,,イヅツみそ,サヌキ白みそ,200g,122,170,48,28.24,6ヶ月,─,─,224/100g,全日本食品,,,764,381,22,121,,,
765,,山元醸造,ごまみそ,120g,153,208,55,26.44,6ヶ月,─,─,320/100g,全日本食品,②,,765,12,90,121,68,16,13
766,,味の素,ほんだし　箱,120g,247,333,86,25.83,18ヶ月,─,小麦・乳,2.3/1g,全日本食品,,,766,135,90,121,68,16,13
767,,かね七,にぼしだし　深味の素スティック,4g*12,75,113,38,33.63,2年,─,乳,9/1包,全日本食品,,,767,258,90,242,68,16,13
768,,かね七,こんぶだし　旨味の素スティック,4g*12,75,113,38,33.63,2年,─,乳,8.6/1包,全日本食品,,,767,258,90,242,68,16,13
769,,かね七,かつおだし　香味の素スティック,4g*12,75,113,38,33.63,2年,─,乳,9.12/1包,全日本食品,,,767,258,90,242,68,16,13
770,,ミツカン,料理酒,400ml,143,198,55,27.78,1年,─,─,100/100g,全日本食品,③,,770,12,159,121,68,16,13
771,,ミツカン,ほんてり,400ml,143,198,55,27.78,1年,─,─,222/100g,全日本食品,,,771,135,159,121,68,16,13
772,,エバラ食品工業,黄金の味　甘口,210g,205,288,83,28.82,1年,─,小麦,21/大匙1,全日本食品,,,772,258,159,242,68,16,13
773,,エバラ食品工業,黄金の味　中辛,210g,205,288,83,28.82,1年,─,小麦,21/大匙1,全日本食品,,,772,258,159,242,68,16,13
774,,エバラ食品工業,黄金の味　辛口,210g,205,288,83,28.82,1年,─,小麦,22/大匙1,全日本食品,,,772,258,159,242,68,16,13
775,,テンヨ武田,白だしつゆ,360ml,248,333,85,25.53,18ヶ月,─,小麦,11/15ml,全日本食品,④,,775,12,228,121,68,16,13
776,,ヤマキ,めんつゆ,400ml,147,208,61,29.33,18ヶ月,─,小麦,79/100ml,全日本食品,,,776,135,228,121,68,16,13
777,,寿がきや食品,徳用だしつゆ,1000ml,460,668,208,31.14,１年,─,小麦,162/100ml,全日本食品,,,777,258,228,121,68,16,13
778,,ミツカン,味ぽん,360ml,182,258,76,29.46,1年,─,小麦,63/100ml,全日本食品,,,778,381,228,121,68,16,13
779,,エバラ食品工業,すき焼のたれ,300ml,155,238,83,34.87,1年,─,小麦,174/100ml,全日本食品,⑤,,779,12,297,121,68,16,13
780,,エバラ食品工業,プチッと鍋　寄せ鍋  1人分×6個,23g*6P,195,268,73,27.24,1年,─,小麦,20/1P,全日本食品,,,780,135,297,121,68,16,13
781,,エバラ食品工業,キムチ鍋の素　ストレート,750g,140,198,58,29.29,1年,─,小麦・えび,203/1袋,全日本食品,,,781,258,297,242,68,16,13
782,,エバラ食品工業,ちゃんこ鍋の素　醤油味,750g,140,198,58,29.29,1年,─,小麦,98/1袋,全日本食品,,,781,258,297,242,68,16,13
783,,エバラ食品工業,ちゃんこ鍋の素　塩味,750g,140,198,58,29.29,1年,─,─,90/1袋,全日本食品,,,781,258,297,242,68,16,13
784,,ミツカン,米酢,500ml,185,258,73,28.29,2年,─,─,41/100ml,全日本食品,⑥,,784,12,366,121,68,16,13
785,,ミツカン,酢(穀物酢),500ml,92,133,41,30.83,2年,─,小麦,22/100ml,全日本食品,,,785,135,366,121,68,16,13
786,,ミツカン,すし酢,360ml,180,239,59,24.69,1年,─,─,130/100ml,全日本食品,,,786,258,366,121,68,16,13
787,,うずまき酢,酢の素　(金沢のお酢です。),360ml,95,132,37,28.03,1年,─,─,─,全日本食品,,,787,381,366,121,68,16,13
788,,直源醤油(金沢大野醤油),直っぺしょうゆ　濃口,1?,225,313,88,28.12,18ヶ月,※保存料(パラオキシ安息香酸),小麦,54/100ml,全日本食品,⑦,,788,12,435,121,68,16,13
789,,キッコーマン,醤油　濃口,1?,196,268,72,26.87,18ヶ月,─,小麦,13/15ml,全日本食品,,,789,135,435,121,68,16,13
790,,カネヨ醤油,こいくち　鶴(能登の醤油です。),1?,235,380,145,38.16,18ヶ月,※保存料(パラオキシ安息香酸),小麦,54/100ml,全日本食品,,,790,258,435,121,68,16,13
791,,カゴメ,醸熟ソースウスターこぶりちゃん,160ml,93,128,35,27.34,1年,─,─,134/100ml,全日本食品,,,791,381,435,121,68,16,13
792,,カゴメ,醸熟ソースとんかつこぶりちゃん,300ml,93,128,35,27.34,1年,─,─,151/100ml,全日本食品,,,791,381,435,121,68,16,13
793,,味の素,味の素　ワンタッチ調理瓶,75g,230,312,82,26.28,3年,─,─,1.4/0.5g,全日本食品,⑧,,793,12,504,121,68,16,13
794,,味の素,味の素　赤袋,60g,118,160,42,26.25,3年,─,─,1.4/0.5g,全日本食品,,,794,135,504,121,68,16,13
795,,味の素,ハイミー　赤袋,40g,194,268,74,27.61,3年,─,─,1.1/0.4g,全日本食品,,,795,258,504,121,68,16,13
796,,なかみち屋,奥能登天然塩,100g,148.15,300,151.85,50.62,─,─,─,─,なかみち屋,,,796,381,504,121,68,16,13
797,,なかみち屋,奥能登天然塩,200g,240.74,550,309.26,56.23,─,─,─,─,なかみち屋,,,796,381,504,121,68,16,13
798,,財団法人塩事業センター,食塩,5kg,320,475,155,32.63,─,─,─,─,全日本食品,⑨,,798,12,573,121,68,16,13
799,,味の素,アジシオ　袋,100g,64,85,21,24.71,3年,─,─,─,全日本食品,,,799,135,573,121,68,16,13
800,,伯方塩業,伯方の塩,1kg,216,328,112,34.15,─,─,─,─,全日本食品,,,800,258,573,121,68,16,13
801,,三井製糖,スプーン印　やんばる糖,300g,214,318,104,32.7,3年,─,─,372/100g,全日本食品,,,801,381,573,121,68,16,13
802,,三井製糖,スプーン印　上白糖,1kg,172,238,66,27.73,3年,─,─,384/100g,全日本食品,⑩,,802,12,640,121,68,16,13
803,,三井製糖,スプーン印　三温糖,1kg,208,288,80,27.78,3年,─,─,288/100g,全日本食品,,,803,135,640,121,68,16,13
804,,三井製糖,スプーン印　中双糖,1kg,233,328,95,28.96,3年,─,─,328/100g,全日本食品,,,804,258,640,121,68,16,13
805,,三井製糖,スプーン印　グラニュー糖,500g,123,170,47,27.65,3年,─,─,170/100g,全日本食品,,,805,381,640,121,68,16,13
