422,2,190,100,100,90,900000
423,2,175,100,100,90,900000
424,2,175,100,100,90,900000
425,2,0,0,0,0,0
426,2,0,0,0,0,0
427,2,0,0,0,0,0
428,2,0,0,0,0,0
429,2,406,160,90,30,432000
430,2,0,0,0,0,0
431,2,0,0,0,0,0
432,2,0,0,0,0,0
433,2,0,0,0,0,0
434,2,0,0,0,0,0
435,2,365,110,110,35,423500
436,2,0,0,0,0,0
437,2,237,120,120,38,547200
438,2,0,0,0,0,0
439,2,0,0,0,0,0
440,2,0,0,0,0,0
441,2,134,130,180,13,304200
442,2,0,0,0,0,0
443,2,63,110,110,25,302500
444,2,0,0,0,0,0
445,2,0,0,0,0,0
446,2,0,0,0,0,0
447,2,90,145,165,15,358875
448,2,0,0,0,0,0
449,2,0,0,0,0,0
450,2,0,0,0,0,0
451,2,0,0,0,0,0
452,2,0,0,0,0,0
453,2,0,0,0,0,0
454,2,0,0,0,0,0
455,2,185,190,100,30,570000
456,2,0,0,0,0,0
457,2,0,0,0,0,0
458,2,0,0,0,0,0
459,2,110,110,50,30,165000
460,2,0,0,0,0,0
461,2,0,0,0,0,0
462,2,0,0,0,0,0
463,2,0,0,0,0,0
464,2,0,0,0,0,0
465,2,141,150,100,30,450000
466,2,0,0,0,0,0
467,2,0,0,0,0,0
468,2,0,0,0,0,0
469,2,37,90,90,20,162000
470,2,0,0,0,0,0
471,2,0,0,0,0,0
472,2,0,0,0,0,0
473,2,0,0,0,0,0
474,2,0,0,0,0,0
475,2,0,0,0,0,0
476,2,0,0,0,0,0
477,2,0,0,0,0,0
478,2,0,0,0,0,0
479,2,0,0,0,0,0
480,2,0,0,0,0,0
481,2,0,0,0,0,0
482,2,0,0,0,0,0
483,2,0,0,0,0,0
484,2,0,0,0,0,0
485,2,0,0,0,0,0
486,2,0,0,0,0,0
487,2,0,0,0,0,0
488,2,0,0,0,0,0
489,2,0,0,0,0,0
490,2,0,0,0,0,0
491,2,0,0,0,0,0
492,2,0,0,0,0,0
493,2,0,0,0,0,0
494,2,0,0,0,0,0
495,2,0,0,0,0,0
496,2,0,0,0,0,0
497,2,0,0,0,0,0
498,2,0,0,0,0,0
499,2,0,0,0,0,0
500,2,0,0,0,0,0
501,2,692,240,110,70,1848000
502,2,409,150,110,70,1155000
503,2,0,0,0,0,0
504,2,353,140,120,55,924000
505,2,0,0,0,0,0
506,2,0,0,0,0,0
507,2,0,0,0,0,0
508,2,0,0,0,0,0
509,2,0,0,0,0,0
510,2,0,0,0,0,0
511,2,93,130,100,10,130000
512,2,0,0,0,0,0
513,2,0,0,0,0,0
514,2,0,0,0,0,0
515,2,0,0,0,0,0
521,2,0,0,0,0,0
522,2,0,0,0,0,0
523,2,0,0,0,0,0
524,2,0,0,0,0,0
525,2,0,0,0,0,0
526,2,140,50,87,34,147900
527,2,0,0,0,0,0
528,2,218,50,120,38,228000
529,2,1100,70,230,70,1127000
530,2,1100,70,230,70,1127000
531,2,1100,70,2230,70,10927000
532,2,0,0,0,0,0
533,2,0,0,0,0,0
534,2,0,0,0,0,0
535,2,120,70,70,70,343000
536,2,0,0,0,0,0
537,2,0,0,0,0,0
538,2,0,0,0,0,0
539,2,321,130,120,48,748800
540,2,131,120,45,45,243000
541,2,237,200,72,55,792000
542,2,0,0,0,0,0
543,2,0,0,0,0,0
544,2,0,0,0,0,0
545,2,0,0,0,0,0
546,2,239,205,70,57,817950
547,2,254,205,70,57,817950
548,2,0,0,0,0,0
549,2,0,0,0,0,0
550,2,0,0,0,0,0
551,2,0,0,0,0,0
552,2,0,0,0,0,0
553,2,0,0,0,0,0
554,2,0,0,0,0,0
555,2,0,0,0,0,0
556,2,0,0,0,0,0
557,2,0,0,0,0,0
558,2,0,0,0,0,0
559,2,0,0,0,0,0
560,2,0,0,0,0,0
561,2,0,0,0,0,0
581,1,47,270,150,20,810000
582,1,44,135,185,5,124875
583,1,36,190,140,10,266000
584,1,51,150,150,10,225000
585,1,119,130,110,160,2288000
586,1,41,155,265,45,1848375
587,1,55,215,120,20,516000
588,1,63,240,195,5,234000
589,1,21,170,105,10,178500
590,1,0,0,0,0,0
591,1,36,210,140,5,147000
592,1,30,170,145,25,616250
593,1,12,180,130,30,702000
594,1,55,110,300,40,1320000
595,1,0,0,0,0,0
596,1,35,165,120,5,99000
597,1,0,0,0,0,0
598,1,140,210,110,20,462000
599,1,107,220,100,15,330000
600,1,0,0,0,0,0
601,1,64,180,110,20,396000
602,1,64,180,110,20,396000
603,1,0,0,0,0,0
604,1,88,180,120,5,108000
605,1,29,220,110,55,1331000
606,1,35,190,110,40,836000
607,1,45,180,140,50,1260000
608,1,30,225,130,5,146250
609,1,0,0,0,0,0
610,1,0,0,0,0,0
611,1,49,180,110,10,198000
612,1,869,250,190,40,1900000
613,1,0,0,0,0,0
614,1,0,0,0,0,0
615,1,0,0,0,0,0
616,1,260,210,65,30,409500
617,1,519,80,60,155,744000
618,1,0,0,0,0,0
619,1,467,170,130,30,663000
620,1,263,240,160,30,1152000
621,1,559,135,160,120,2592000
622,1,555,170,110,130,2431000
623,1,565,175,105,135,2480625
624,1,556,175,105,135,2480625
625,1,0,0,0,0,0
626,1,0,0,0,0,0
627,1,464,140,170,110,2618000
628,1,565,170,100,130,2210000
629,1,575,170,110,140,2618000
630,1,606,180,110,140,2772000
631,1,0,0,0,0,0
632,1,571,165,105,140,2425500
633,1,532,170,105,135,2409750
634,1,101,95,95,110,992750
635,1,113,95,95,110,992750
636,1,98,95,95,110,992750
637,1,0,0,0,0,0
638,1,116,145,145,70,1471750
639,1,120,145,145,70,1471750
640,1,114,14,14,8,1568
641,1,122,140,140,70,1372000
642,1,0,0,0,0,0
643,1,0,0,0,0,0
644,1,154,140,140,105,2058000
645,1,178,140,140,105,2058000
646,1,153,180,180,50,1620000
647,1,205,175,175,65,1990625
648,1,53,110,110,60,726000
649,1,54,110,110,60,726000
650,1,52,80,80,90,576000
651,1,46,120,120,60,864000
652,1,0,0,0,0,0
653,1,0,0,0,0,0
654,1,0,0,0,0,0
655,1,0,0,0,0,0
656,1,238,90,230,10,207000
657,1,309,195,60,30,351000
658,1,0,0,0,0,0
659,1,0,0,0,0,0
660,1,0,0,0,0,0
661,1,0,0,0,0,0
662,1,0,0,0,0,0
665,1,255,195,100,25,487500
666,1,255,195,100,25,487500
667,1,255,195,100,25,487500
668,1,210,195,100,25,487500
669,1,210,195,100,25,487500
670,1,210,195,100,25,487500
671,1,224,160,130,20,416000
672,1,224,160,130,20,416000
673,1,224,160,130,20,416000
674,1,207,160,130,20,416000
675,1,207,160,130,20,416000
676,1,207,160,130,20,416000
677,1,168,195,100,25,487500
678,1,0,0,0,0,0
679,1,0,0,0,0,0
680,1,0,0,0,0,0
681,1,216,190,80,30,456000
682,1,172,175,125,20,437500
683,1,165,175,125,20,437500
684,1,175,175,125,20,437500
685,1,191,175,125,20,437500
686,1,162,150,210,30,945000
687,1,80,155,105,5,81375
688,1,226,220,175,10,385000
689,1,45,150,210,10,315000
690,1,73,150,210,10,315000
691,1,0,0,0,0,0
692,1,239,195,65,20,253500
693,1,0,0,0,0,0
694,1,0,0,0,0,0
695,1,0,0,0,0,0
696,1,0,0,0,0,0
697,1,0,0,0,0,0
698,1,0,0,0,0,0
699,1,0,0,0,0,0
700,1,36,185,105,5,97125
701,1,0,0,0,0,0
702,1,36,200,70,10,140000
703,1,22,210,70,5,73500
704,1,0,0,0,0,0
705,1,36,165,115,5,94875
706,1,33,165,115,5,94875
707,1,36,165,120,5,99000
708,1,30,160,100,5,80000
709,1,32,125,170,5,106250
710,1,0,0,0,0,0
711,1,0,0,0,0,0
712,1,98,75,75,30,168750
713,1,0,0,0,0,0
714,1,0,0,0,0,0
715,1,0,0,0,0,0
716,1,240,70,70,60,294000
717,1,0,0,0,0,0
718,1,128,75,75,35,196875
719,1,189,50,50,67,167500
720,1,0,0,0,0,0
721,1,0,0,0,0,0
722,1,0,0,0,0,0
723,1,256,50,50,92,230000
724,1,108,72,72,28,145152
725,1,0,0,0,0,0
726,1,240,52,52,80,216320
727,1,217,67,65,65,283075
728,1,0,0,0,0,0
729,1,353,73,73,80,426320
730,1,233,70,64,64,286720
731,1,0,0,0,0,0
732,1,530,75,75,113,635625
733,1,0,0,0,0,0
734,1,176,64,54,64,221184
735,1,174,65,65,53,223925
736,1,5000,4000,2400,500,4800000000
737,1,0,0,0,0,0
738,1,0,0,0,0,0
739,1,0,0,0,0,0
740,1,0,0,0,0,0
741,1,5000,250,380,60,5700000
742,1,10000,460,285,80,10488000
743,1,0,0,0,0,0
744,1,0,0,0,0,0
745,1,537,155,130,75,1511250
746,1,0,0,0,0,0
747,1,0,0,0,0,0
748,1,426,200,120,50,1200000
749,1,0,0,0,0,0
750,1,0,0,0,0,0
751,1,0,0,0,0,0
752,1,0,0,0,0,0
761,1,0,0,0,0,0
762,1,0,0,0,0,0
763,1,208,175,115,5,100625
764,1,210,130,85,18,198900
765,1,133,110,110,23,278300
766,1,0,0,0,0,0
767,1,0,0,0,0,0
768,1,67,140,100,20,280000
769,1,640,155,105,150,2441250
770,1,442,65,65,175,739375
771,1,532,65,65,175,739375
772,1,378,48,48,160,368640
773,1,378,48,48,160,368640
774,1,378,48,48,160,368640
775,1,620,60,60,190,684000
776,1,768,190,70,70,931000
777,1,1350,270,80,80,1728000
778,1,569,60,60,193,694800
779,1,567,145,70,70,710500
780,1,0,0,0,0,0
781,1,0,0,0,0,0
782,1,0,0,0,0,0
783,1,0,0,0,0,0
784,1,696,70,70,200,980000
785,1,0,0,0,0,0
786,1,591,60,60,193,694800
787,1,0,0,0,0,0
788,1,1250,270,78,78,1642680
789,1,1250,265,78,78,1612260
790,1,1200,270,78,78,1642680
791,1,215,115,55,55,347875
792,1,215,115,55,55,347875
793,1,194,52,52,100,270400
794,1,0,0,0,0,0
795,1,0,0,0,0,0
796,1,0,0,0,0,0
797,1,213,190,90,25,427500
798,1,0,0,0,0,0
799,1,0,0,0,0,0
800,1,1000,210,155,20,651000
801,1,311,180,120,30,648000
802,1,1000,210,170,23,821100
803,1,1000,210,170,23,821100
804,1,1000,210,165,25,866250
805,1,508,160,130,20,416000
811,1,1100,250,78,85,1657500
812,1,431,210,60,60,756000
813,1,229,170,60,40,408000
814,1,202,140,45,45,283500
815,1,215,170,60,35,357000
816,1,372,80,200,45,720000
817,1,427,210,80,40,672000
818,1,424,205,75,45,691875
819,1,0,0,0,0,0
820,1,375,160,45,45,324000
821,1,375,53,53,160,449440
822,1,0,0,0,0,0
823,1,318,180,60,40,432000
824,1,67,160,1130,5,904000
825,1,56,165,125,5,103125
826,1,56,165,125,5,103125
827,1,0,0,0,0,0
828,1,0,0,0,0,0
829,1,57,30,38,147,167580
830,1,0,0,0,0,0
831,1,54,40,145,30,174000
832,1,57,145,40,30,174000
833,1,107,35,35,92,112700
834,1,80,30,30,90,81000
835,1,0,0,0,0,0
836,1,0,0,0,0,0
837,1,0,0,0,0,0
838,1,400,85,85,132,953700
839,1,328,65,65,140,591500
840,1,0,0,0,0,0
841,1,246,55,55,100,302500
842,1,458,175,100,60,1050000
843,1,224,120,110,40,528000
844,1,48,137,77,38,400862
845,1,0,0,0,0,0
846,1,0,0,0,0,0
847,1,0,0,0,0,0
848,1,0,0,0,0,0
849,1,311,170,160,35,952000
850,1,630,250,175,25,1093750
851,1,168,60,60,110,396000
852,1,49,110,75,35,288750
853,1,613,65,65,23,97175
861,1,0,0,0,0,0
862,1,0,0,0,0,0
863,1,0,0,0,0,0
864,1,0,0,0,0,0
865,1,0,0,0,0,0
866,1,0,0,0,0,0
867,1,0,0,0,0,0
868,1,0,0,0,0,0
869,1,0,0,0,0,0
870,1,0,0,0,0,0
871,1,0,0,0,0,0
872,1,0,0,0,0,0
873,1,565,220,62,62,845680
874,1,0,0,0,0,0
875,1,2100,305,105,83,2658075
876,1,0,0,0,0,0
877,1,524,65,65,200,845000
878,1,0,0,0,0,0
879,1,0,0,0,0,0
880,1,0,0,0,0,0
881,1,527,200,65,65,845000
882,1,0,0,0,0,0
883,1,377,155,65,65,654875
884,1,0,0,0,0,0
885,1,0,0,0,0,0
886,1,0,0,0,0,0
887,1,0,0,0,0,0
888,1,0,0,0,0,0
889,1,540,210,60,60,756000
890,1,12960,400,270,210,22680000
891,1,1600,310,90,90,2511000
892,1,0,0,0,0,0
893,1,553,210,60,60,756000
894,1,0,0,0,0,0
895,1,1550,305,85,85,2203625
896,1,0,0,0,0,0
897,1,551,220,60,60,792000
898,1,0,0,0,0,0
899,1,165,310,85,85,2239750
900,1,0,0,0,0,0
901,1,0,0,0,0,0
902,1,0,0,0,0,0
903,1,1600,350,90,75,2362500
904,1,0,0,0,0,0
905,1,0,0,0,0,0
906,1,0,0,0,0,0
907,1,0,0,0,0,0
908,1,0,0,0,0,0
909,1,0,0,0,0,0
910,1,0,0,0,0,0
911,1,0,0,0,0,0
912,1,0,0,0,0,0
913,1,0,0,0,0,0
914,1,0,0,0,0,0
915,1,0,0,0,0,0
916,1,0,0,0,0,0
917,1,0,0,0,0,0
918,1,0,0,0,0,0
919,1,0,0,0,0,0
920,1,0,0,0,0,0
921,1,0,0,0,0,0
922,1,0,0,0,0,0
923,1,0,0,0,0,0
924,1,0,0,0,0,0
925,1,0,0,0,0,0
926,1,0,0,0,0,0
941,1,0,0,0,0,0
942,1,0,0,0,0,0
943,1,0,0,0,0,0
944,1,0,0,0,0,0
945,1,0,0,0,0,0
946,1,0,0,0,0,0
947,1,0,0,0,0,0
948,1,0,0,0,0,0
949,1,0,0,0,0,0
950,1,0,0,0,0,0
951,1,2250,200,130,125,3250000
952,1,0,0,0,0,0
953,1,0,0,0,0,0
954,1,0,0,0,0,0
955,1,2250,200,130,125,3250000
956,1,0,0,0,0,0
957,1,0,0,0,0,0
958,1,0,0,0,0,0
959,1,0,0,0,0,0
960,1,0,0,0,0,0
961,1,0,0,0,0,0
962,1,0,0,0,0,0
963,1,0,0,0,0,0
964,1,0,0,0,0,0
965,1,0,0,0,0,0
966,1,0,0,0,0,0
967,1,0,0,0,0,0
968,1,0,0,0,0,0
969,1,0,0,0,0,0
970,1,0,0,0,0,0
971,1,0,0,0,0,0
972,1,0,0,0,0,0
973,1,0,0,0,0,0
974,1,0,0,0,0,0
975,1,0,0,0,0,0
976,1,0,0,0,0,0
977,1,0,0,0,0,0
978,1,0,0,0,0,0
979,1,0,0,0,0,0
980,1,0,0,0,0,0
981,1,0,0,0,0,0
982,1,0,0,0,0,0
983,1,0,0,0,0,0
984,1,0,0,0,0,0
985,1,2800,400,110,110,4840000
986,1,0,0,0,0,0
987,1,2800,400,110,110,4840000
988,1,0,0,0,0,0
989,1,0,0,0,0,0
990,1,0,0,0,0,0
991,1,0,0,0,0,0
992,1,2100,315,88,88,2439360
993,1,0,0,0,0,0
994,1,0,0,0,0,0
995,1,0,0,0,0,0
996,1,0,0,0,0,0
997,1,0,0,0,0,0
998,1,0,0,0,0,0
999,1,0,0,0,0,0
1000,1,0,0,0,0,0
1001,1,0,0,0,0,0
1002,1,0,0,0,0,0
1003,1,0,0,0,0,0
1004,1,0,0,0,0,0
1005,1,0,0,0,0,0
1011,1,60,165,75,10,123750
1012,1,64,135,75,14,141750
1013,1,91,165,90,23,341550
1014,1,88,160,80,30,384000
1015,1,68,190,160,45,1368000
1016,1,76,70,70,145,710500
1017,1,107,200,145,45,1305000
1018,1,99,175,120,65,1365000
1019,1,137,200,150,50,1500000
1020,1,0,0,0,0,0
1021,1,125,240,190,60,2736000
1022,1,175,25,170,75,318750
1023,1,195,250,170,50,2125000
1024,1,146,250,180,60,2700000
1025,1,155,250,190,70,3325000
1026,1,227,210,120,40,1008000
1027,1,107,200,120,45,1080000
1028,1,138,215,130,50,1397500
1029,1,145,210,120,60,1512000
1030,1,161,200,130,50,1300000
1031,1,157,170,120,30,612000
1032,1,166,195,125,30,731250
1033,1,70,200,145,25,725000
1034,1,97,170,115,15,293250
1035,1,110,140,160,10,224000
1036,1,78,180,140,10,252000
1037,1,135,185,75,40,555000
1038,1,124,210,80,5,84000
1039,1,230,240,105,55,1386000
1040,1,168,160,128,50,1024000
1041,1,161,160,195,65,2028000
1042,1,160,160,195,65,2028000
1043,1,195,185,140,45,1165500
1044,1,79,160,110,20,352000
1045,1,0,0,0,0,0
1046,1,211,200,155,25,775000
1047,1,0,0,0,0,0
1048,1,0,0,0,0,0
1049,1,0,0,0,0,0
1050,1,213,170,130,40,884000
1051,1,367,140,120,120,2016000
1052,1,0,0,0,0,0
1053,1,379,145,110,120,1914000
1054,1,0,0,0,0,0
1055,1,0,0,0,0,0
1056,1,0,0,0,0,0
1057,1,0,0,0,0,0
1058,1,395,140,120,115,1932000
1059,1,0,0,0,0,0
1060,1,202,130,120,165,2574000
1061,1,111,240,160,40,1536000
1062,1,0,0,0,0,0
1063,1,0,0,0,0,0
1064,1,211,210,150,50,1575000
1065,1,216,210,150,50,1575000
1066,1,0,0,0,0,0
1067,1,0,0,0,0,0
1068,1,100,160,110,40,704000
1069,1,121,140,110,50,770000
1070,1,0,0,0,0,0
1071,1,0,0,0,0,0
1072,1,97,150,110,35,577500
1073,1,117,110,100,50,550000
1074,1,89,200,100,30,600000
1075,1,0,0,0,0,0
1076,1,0,0,0,0,0
1077,1,107,240,70,45,756000
1078,1,99,240,70,45,756000
1079,1,102,240,70,45,756000
1080,1,105,240,70,45,756000
1081,1,98,240,70,45,756000
1082,1,0,0,0,0,0
1083,1,0,0,0,0,0
1084,1,0,0,0,0,0
1085,1,0,0,0,0,0
1086,1,0,0,0,0,0
1087,1,0,0,0,0,0
1088,1,110,190,180,250,8550000
1089,1,0,0,0,0,0
1090,1,0,0,0,0,0
1091,1,0,0,0,0,0
1092,1,166,80,80,60,384000
1093,1,0,0,0,0,0
1094,1,0,0,0,0,0
1095,1,0,0,0,0,0
1101,1,115,100,110,40,440000
1102,1,0,0,0,0,0
1103,1,142,160,55,35,308000
1104,1,153,160,55,35,308000
1105,1,0,0,0,0,0
1106,1,0,0,0,0,0
1107,1,0,0,0,0,0
1108,1,0,0,0,0,0
1109,1,0,0,0,0,0
1110,1,0,0,0,0,0
1111,1,111,87,57,33,163647
1112,1,148,95,65,34,209950
1113,1,145,115,50,25,143750
1114,1,310,140,85,55,654500
1115,1,0,0,0,0,0
1116,1,0,0,0,0,0
1117,1,0,0,0,0,0
1118,1,269,170,55,45,420750
1119,1,262,170,45,55,420750
1120,1,0,0,0,0,0
1121,1,1100,120,150,95,1710000
1122,1,0,0,0,0,0
1123,1,0,0,0,0,0
1124,1,0,0,0,0,0
1125,1,0,0,0,0,0
1126,1,0,0,0,0,0
1127,1,819,265,75,10,198750
1128,1,556,260,120,35,1092000
1129,1,1150,250,100,100,2500000
1130,1,239,167,50,50,417500
1131,1,0,0,0,0,0
1132,1,0,0,0,0,0
1133,1,353,175,62,47,509950
1134,1,0,0,0,0,0
1135,1,0,0,0,0,0
1136,1,420,190,65,55,679250
1137,1,0,0,0,0,0
1138,1,0,0,0,0,0
1139,1,0,0,0,0,0
1140,1,701,238,75,75,1338750
1141,1,466,73,73,160,852640
1142,1,366,70,210,40,588000
1143,1,592,65,240,65,1014000
1144,1,0,0,0,0,0
1145,1,0,0,0,0,0
1146,1,0,0,0,0,0
1147,1,86,250,43,43,462250
1148,1,0,0,0,0,0
1149,1,0,0,0,0,0
1150,1,0,0,0,0,0
1151,1,0,0,0,0,0
1152,1,0,0,0,0,0
1153,1,0,0,0,0,0
1154,1,131,215,100,80,1720000
1155,1,0,0,0,0,0
1156,1,134,313,40,40,500800
1157,1,0,0,0,0,0
1158,1,143,243,45,45,492075
1159,1,0,0,0,0,0
1161,1,159,200,60,70,840000
1162,1,0,0,0,0,0
1163,1,0,0,0,0,0
1164,1,246,335,220,5,368500
1165,1,0,0,0,0,0
1166,1,0,0,0,0,0
1167,1,0,0,0,0,0
1168,1,17,120,75,35,315000
1169,1,0,0,0,0,0
1170,1,11,155,85,20,263500
1171,1,0,0,0,0,0
1172,1,0,0,0,0,0
1173,1,0,0,0,0,0
1174,1,0,0,0,0,0
1175,1,494,210,130,120,3276000
1176,1,0,0,0,0,0
1177,1,281,118,118,50,696200
1178,1,98,205,140,10,287000
1179,1,0,0,0,0,0
1180,1,0,0,0,0,0
1181,1,0,0,0,0,0
1182,1,47,124,72,72,642816
1183,1,0,0,0,0,0
1184,1,0,0,0,0,0
1185,1,1100,205,205,68,2857700
1186,1,278,175,60,60,630000
1187,1,0,0,0,0,0
1188,1,0,0,0,0,0
1189,1,0,0,0,0,0
1190,1,0,0,0,0,0
1191,1,797,153,120,88,1615680
1192,1,0,0,0,0,0
1193,1,0,0,0,0,0
1194,1,38,115,65,35,261625
1195,1,0,0,0,0,0
1196,1,288,90,210,50,945000
1197,1,267,65,57,32,118560
1198,1,0,0,0,0,0
1199,1,0,0,0,0,0
1200,1,0,0,0,0,0
1201,1,136,110,90,50,495000
1202,1,34,115,25,25,71875
1203,1,16,80,23,10,18400
1204,1,0,0,0,0,0
1205,1,188,180,100,82,1476000
1206,1,0,0,0,0,0
1207,1,0,0,0,0,0
1208,1,125,215,100,25,537500
1209,1,1500,195,195,340,12928500
1210,1,1500,200,200,340,13600000
1211,1,1900,340,205,195,13591500
1212,1,1550,340,205,195,13591500
1213,1,0,0,0,0,0
1214,1,874,235,230,118,6377900
1215,1,317,230,210,110,5313000
1216,1,0,0,0,0,0
1217,1,0,0,0,0,0
1218,1,12,175,40,10,70000
1219,1,0,0,0,0,0
1220,1,22,90,20,20,36000
1221,1,20,185,110,3,61050
1222,1,0,0,0,0,0
