642,,エースコック,もちもちラーメン,121g,116,168,52,30.95,6ヶ月,─,小麦,376/1食,全日本食品,⑥,,642,519,366,121,68,13,10
643,,エースコック,力うどん,110g,116,168,52,30.95,6ヶ月,─,小麦,394/1食,全日本食品,,,643,641,366,121,68,13,10
644,,エースコック,スーパカップ1.5倍しょうゆラーメン,113g,108,160,52,32.5,6ヶ月,─,小麦,490/1食,全日本食品,,,644,764,366,121,68,13,10
645,,エースコック,スーパカップ1.5倍みそラーメン,137g,108,160,52,32.5,6ヶ月,─,小麦・卵・乳,504/1食,全日本食品,,,645,887,366,121,68,13,10
646,,日清食品,焼そばＵＦＯ,129g,111,152,41,26.97,6ヶ月,─,小麦・乳,560/1食,全日本食品,⑦,,646,519,435,121,68,13,10
647,,エースコック,大盛りいか焼そば,170g,108,160,52,32.5,6ヶ月,─,小麦・乳,697/1食,全日本食品,,,647,641,435,121,68,13,10
648,,日清食品,どん兵衛きつねうどんミニ,42g,69,95,26,27.37,6ヶ月,─,小麦・乳,187/1食,全日本食品,,,648,764,435,121,68,13,10
649,,日清食品,どん兵衛肉うどんミニ,40g,69,95,26,27.37,6ヶ月,─,小麦・乳,180/1食,全日本食品,,,649,887,435,121,68,13,10
650,,日清食品,カップヌードル　ミニ,36g,69,95,26,27.37,6ヶ月,─,小麦・卵・乳・えび,163/1食,全日本食品,⑧,,650,519,504,121,68,13,10
651,,東洋水産,ワンタン　醤油味　ミニ,32g,66,98,32,32.65,6ヶ月,─,小麦・卵・乳,164/1食,全日本食品,,,651,641,504,121,68,13,10
652,,徳島製粉,鍋煮込み　きつねうどん,183g,87,120,33,27.5,6ヶ月,─,小麦・乳,─,全日本食品,,その他,652,764,504,121,68,13,10
653,,徳島製粉,鍋煮込み　天ぷらうどん,188g,87,120,33,27.5,6ヶ月,─,小麦・乳,─,全日本食品,,,653,887,504,121,68,13,10
654,,永谷園,煮込みラーメン　みそ味 2人前×2回分,328g,225,318,93,29.25,6ヶ月,─,小麦・卵,445/2人前,全日本食品,⑨,,654,519,573,121,68,13,10
655,,永谷園,煮込みラーメン　コクうま鶏塩ちゃんこ風　2人前×2回分,314g,225,318,93,29.25,6ヶ月,─,小麦・卵,432/2人前,全日本食品,,,654,519,573,121,68,13,10
656,,日清フーズ,滝沢更科　信州そば,230g,99,152,53,34.87,1年,─,小麦・そば,約344/100g,全日本食品,,,656,641,573,121,68,13,10
657,,兵庫県手延素麺協同組合,手延そうめん,300g,254,360,106,29.44,1年,─,小麦,356/100g,全日本食品,,,657,764,573,121,68,13,10
658,,日清フーズ,マ・マーゆでスパゲティ　イタリアン,168.5g,78,108,30,27.78,6ヶ月,─,小麦,298/1袋,全日本食品,,,658,887,573,121,68,13,10
659,,日清フーズ,マ・マー　スパゲティ1.6mm,300g,108,160,52,32.5,3年,─,小麦,378/100g,全日本食品,⑩,,659,519,640,121,68,13,10
660,,はごろもフーズ,ポポロスパ1.6mm　7分　,700g,190,258,68,26.36,3年,─,小麦,358/100g,全日本食品,,,660,641,640,121,68,13,10
661,,カゴメ,完熟トマトのミートソース　缶,295g,111,160,49,30.63,2年,─,小麦,90/100g,全日本食品,,,661,764,640,121,68,13,10
662,,カゴメ,完熟トマトのナポリタン　缶,295g,118,160,42,26.25,2年,─,乳・小麦,87/100g,全日本食品,,,662,887,640,121,68,13,10
