10,青果物,33,江口青果株式会社,8159,0,ｳﾒ,梅L1kg,うめL,121,930,700
10,青果物,33,江口青果株式会社,8158,0,ｳﾒ,梅M1kg,うめM,121,930,700
10,青果物,33,江口青果株式会社,8157,0,ｺﾞﾎﾞｳ,新ごぼうM2本,ごぼう,113,333,250
40,デリカ,102,全日食(精肉･加工肉),8156,0,ﾌﾜﾀﾏｵﾑﾚﾂ,日ﾊﾑふわたまｵﾑﾚﾂ4種ﾁｰｽﾞ,ｵﾑﾚﾂ,299,198,139
80,菓子・パン,18,敷島製パン　株式会社,8155,0,ﾓﾁｯﾄﾛｰﾙﾊﾞﾅﾅ,もちっとﾛｰﾙﾊﾞﾅﾅ6個入,もちっとR,843,105,75.6
80,菓子・パン,18,敷島製パン　株式会社,8154,0,ｺｸｻﾝｺﾑｷﾞﾉﾁｰｽﾞﾊﾟﾝ,国産小麦ﾁｰｽﾞﾊﾟﾝ,ﾁｰｽﾞﾊﾟﾝ,843,105,75.6
50,ディリー食品,1,森永乳業,8153,0,ﾏﾝｺﾞｰY,森永生乳とﾏﾝｺﾞｰﾖｰｸﾞﾙﾄ118,ﾏﾝｺﾞｰY,575,98,68
50,ディリー食品,36,ロピア,8152,0,ｽﾌﾚ&ﾚｱﾁｰｽﾞ,ｽﾌﾚ&ﾚｱﾁｰｽﾞ,ｽﾌﾚ＆ﾚｱ,577,115,78
50,ディリー食品,36,ロピア,8151,0,ﾊﾝｼﾞｭｸｽﾌﾚﾁｰｽﾞ,半熟ｽﾌﾚﾁｰｽﾞ,半熟ｽﾌﾚ,577,115,78
50,ディリー食品,36,ロピア,8150,0,ﾐﾙｸﾚｱﾁｰｽﾞｹｰｷ,ﾐﾙｸﾚｱﾁｰｽﾞｹｰｷ,ﾐﾙｸﾚｱ,577,115,78
10,青果物,33,江口青果株式会社,8149,0,ｺﾞｰﾔ,ｺﾞｰﾔ2L1本,ｺﾞｰﾔ,119,198,150
10,青果物,33,江口青果株式会社,8149,1,ｺﾞｰﾔ,ｺﾞｰﾔ2L1本,ｺﾞｰﾔ,119,178,130
10,青果物,33,江口青果株式会社,8148,0,ｱﾏﾈｷﾞ10kg,玉ねぎ10㎏,玉ねぎ10㎏,113,2250,1800
50,ディリー食品,105,全日食(和日配）,8147,0,ﾔｻｲｽｲｷﾞｮｳｻﾞ,ふじや5種野菜水餃子12個,野菜水餃子,471,185,140
40,デリカ,104,全日食(デリカ),8146,0,ｺﾝｻｲｲﾅｶﾆ,一正旨竹輪根菜田舎煮140g,根菜田舎煮,472,208,148
40,デリカ,29,志のぶ商事㈱北陸支店,8145,0,ﾋﾔｼｵﾛｼｿﾊﾞ,涼風絶佳冷しおろしそば,おろしそば,419,260,188
40,デリカ,29,志のぶ商事㈱北陸支店,8144,0,ﾄﾛﾛｿﾊﾞ,涼風絶佳冷しとろろそば,とろろそば,419,260,188
80,菓子・パン,18,敷島製パン　株式会社,8143,0,ﾁｷﾞｯﾃｼﾅﾓﾝ,ちぎってｼﾅﾓﾝ,ちぎって,843,105,75.6
80,菓子・パン,18,敷島製パン　株式会社,8142,0,ｵﾓﾁﾊﾟﾝ,国産小麦きなこおもちぱん,おもちぱん,843,105,75.6
80,菓子・パン,18,敷島製パン　株式会社,8141,0,ﾁｰｽﾞｹｰｷ,濃いするﾁｰｽﾞｹｰｷ,ﾁｰｽﾞｹｰｷ,843,105,75.6
50,ディリー食品,38,ﾓﾝﾃｰﾙ,8140,0,ﾓﾝﾃｰﾙﾐﾆｹｰｷﾊﾞﾆﾗ2P,ﾓﾝﾃｰﾙﾐﾆｹｰｷﾊﾞﾆﾗ2P,ﾐﾆｹｰｷ,577,108,78
30,鮮魚・塩干魚,116,七尾魚市場,8139,0,ﾐｶﾞｷﾆｼﾝ,身欠きにしん150g,身欠きﾆｼﾝ,341,298,225
90,酒類,30,日本酒販㈱金沢支店,8138,0,ｻｹ3ﾎﾝ,生貯蔵酒3本ｾｯﾄ,ｾｯﾄ,921,950,757
100,バラエティー,126,amazon,8137,0,ﾕﾅｲﾃｯﾄﾞｱｽﾚﾄｰﾄﾊﾞｯｸﾞ,ﾕﾅｲﾃｯﾄﾞｱｽﾚﾄｰﾄﾊﾞｯｸﾞ,ﾄｰﾄﾊﾞｯｸﾞ,1999,1400,831.49
70,ドライ食品,107,全日食(ドライ),8136,0,ｼｽﾞｵｶﾒｲﾁｬ,静岡銘茶,静岡銘茶,799,3941,3350
70,ドライ食品,107,全日食(ドライ),8135,0,ｶﾆｶﾝﾉﾘ,かに缶・海苔詰合せ,蟹缶海苔,799,2365,2010
100,バラエティー,111,全日食(バラエティ）,8134,0,ﾊﾈﾌﾄﾝ,ｽﾄﾚｳﾞｧ羽根布団,羽根布団,1999,6471,5500
100,バラエティー,111,全日食(バラエティ）,8133,0,ﾆｯﾄﾜｯﾌﾙ,東洋紡ﾆｯﾄﾜｯﾌﾙ敷ﾊﾟｯﾄ,ﾆｯﾄﾜｯﾌﾙ,1999,2759,2345
100,バラエティー,111,全日食(バラエティ）,8132,0,ｼｷﾊﾟｯﾄ,ｱﾀﾞﾑ&ｲﾌﾞﾊﾟｲﾙ敷ﾊﾟｯﾄﾌﾞﾙｰ,敷ﾊﾟｯﾄ,1999,2365,2010
100,バラエティー,111,全日食(バラエティ）,8131,0,ﾄﾛｲﾊﾀﾞﾌﾞﾄﾝ,ﾄﾛｲ肌布団ﾌﾞﾙｰ,肌布団,1999,3529,3000
10,青果物,33,江口青果株式会社,8130,0,ｺﾞｰﾙﾄﾞｷｳｲ,ｺﾞｰﾙﾄﾞｷｳｲ,ｺﾞｰﾙﾄﾞｷｳｲ,121,134,100
90,酒類,30,日本酒販㈱金沢支店,8129,0,ｱｻﾋﾄﾞﾗｲ0ﾉﾝｱﾙｺｰﾙ,ｱｻﾋﾄﾞﾗｲ0ﾉﾝｱﾙｺｰﾙ350ml*24,ﾉﾝｱﾙ,939,2680,2328
90,酒類,30,日本酒販㈱金沢支店,8128,0,ﾀﾝﾚｲｺﾞｸｼﾞｮｳ500*24,ｷﾘﾝ淡麗極上500ml*24缶,淡麗極上,911,4180,3732
90,酒類,30,日本酒販㈱金沢支店,8127,0,ｷﾘﾝﾀﾝﾚｲｺﾞｸｼﾞｮｳ*24ｶﾝ,ｷﾘﾝ淡麗極上350ml*24缶,淡麗極上,911,2998,2695
90,酒類,30,日本酒販㈱金沢支店,8126,0,ｷﾘﾝﾀﾝﾚｲｺﾞｸｼﾞｮｳ350*6,ｷﾘﾝ淡麗極上350ml*6缶,淡麗極上,911,772,674
100,バラエティー,111,全日食(バラエティ）,8125,0,ｽﾅｯﾌﾟﾀｯﾌﾟ,ﾊﾟﾅｿﾆｯｸｽﾅｯﾌﾟﾀｯﾌﾟ,ﾀｯﾌﾟ,1041,288,191
100,バラエティー,111,全日食(バラエティ）,8124,0,ｱｰｽﾉｰﾏｯﾄﾄﾘｶｴ,ｱｰｽﾉｰﾏｯﾄ取替30日無香,ｱｰｽﾉｰﾏｯﾄ,1040,498,376
